;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1500;83;184;78;79;366;7,75;20,3;11,01;25,6;25,78;0;24,11;00:18:02;1,7;1,7;5,17;5,21;23,89;12,01;7,55;5;21,35;27,1;0,2;27,1;129,74;37,56;0;
BELLODI ;1749;96;246;58;71;435;8,57;15,3;8,95;15,61;19,56;0;13,82;00:18:12;1,12;0,89;3,3;4,06;24,89;14,06;2;2;14;21;0;21;206,95;36,2;0;
BIANCU;1403;79;121;86;84;301;7,5;22,86;0;29,78;24,92;0;18,76;00:17:46;1,78;2,12;6,14;6,02;21,49;8,62;7;8;20;29;0;29;108,3;36,56;0;
CALIGARA;1444;79;253;99;99;433;7,7;25,49;22,44;32,27;35,25;0;39,26;00:18:12;2,44;2,23;6,85;6,86;30,01;17,5;11;8;30;38;1;38;139,62;45,9;0;
CETER;954;54;1;13;4;48;4,35;4,71;0;2,05;0;0;0,67;00:17:46;0;0,21;1,33;0,41;4,98;0,09;0;0;4;0;0;0;0,89;9,1;0;
COTALI;1617;91;290;82;76;487;8,48;20,54;8,92;29,47;22,05;0;20,83;00:17:46;1,36;1,82;5,09;4,73;30,15;17,97;3;4;25;23;0;23;209,83;44,7;0;
CUSUMANO;1686;92;202;91;111;466;8,82;23,39;0;26,93;43,19;0;22,91;00:18:14;2,56;1,6;5,39;6,57;27,63;11,97;16;3;22;46;0;46;178,84;42,54;0;
DALLA BERNARDINA ;1518;85;89;81;75;326;7,95;20,3;0;28,03;21,5;0;14,82;00:17:46;1,42;1,85;5,36;4,93;21,45;5,84;7;7;20;26;0;26;79,48;35,43;0;
GEMMI;1658;93;302;88;83;494;8,61;19,22;17,8;24,82;28,7;0;35,31;00:17:46;1,73;1,5;5,32;5,02;29,79;18,25;9;2;28;24;1;24;182,81;44,14;0;
IOTTI;1576;89;225;79;86;407;8,31;21,07;50,54;23,38;30,4;0;30,09;00:17:46;1,93;1,48;5,01;5,47;25,8;14,25;13;5;19;34;0;34;109,68;38,93;0;
MAFFEI;1467;83;251;99;96;383;7,9;23,63;15,31;30,79;27,36;0;43,86;00:17:46;1,86;2,1;6,77;6,51;26,14;17,08;5;7;24;32;0;32;162,42;41,6;0;
MURONI;1658;91;136;79;80;375;8,4;19,18;0;24,88;25,85;0;11,06;00:18:12;1,56;1,5;4,77;4,85;22,62;8,22;10;7;23;32;0;32;114,94;36,19;0;
OGUNSEYE;1828;100;252;95;102;534;9,51;22,39;14,47;36,09;38,83;0;42,06;00:18:12;2,12;1,97;5,2;5,6;29,23;13,76;11;7;27;37;0;37;166,08;44,78;0;
PENNINGTON;1564;86;134;72;78;355;7,93;19,27;0;26,2;23,96;0;17,43;00:18:12;1,53;1,68;4,6;5,01;22,69;8,6;5;4;22;20;0;20;97,91;36,43;0;
PERALTA;1382;78;142;59;58;261;7,12;18,32;0;20,82;15,66;0;15,02;00:17:46;1,13;1,51;4,27;4,19;18,86;10,29;4;6;17;17;0;17;134,21;30,86;0;
PINNA S.;1380;76;124;66;74;292;7,03;19,9;25,24;25,18;22,02;0;21,82;00:18:12;1,6;1,82;4,8;5,35;21,17;8,96;8;5;17;26;0;26;65,07;34,08;0;
PISANO;1427;78;190;84;80;329;7,38;21,59;11,82;29,07;27,54;0;29,89;00:18:12;1,93;2,04;5,87;5,59;23,04;13,33;8;5;27;24;0;24;98,88;36,88;0;
PITZALIS;1359;75;187;82;83;332;7,16;23,98;0;28,89;30,45;0;26,78;00:18:12;2,24;2,13;6,06;6,09;24,42;13,79;12;6;27;33;0;33;144,41;39,72;0;
RAGATZU;1189;65;122;88;76;254;6,26;23,95;4,05;25,98;27,53;0;26,05;00:18:12;2,32;2,19;7,39;6,37;21,39;10,23;10;1;21;25;0;25;88,96;36,28;0;
SENESI;1789;98;199;68;82;415;8,98;18;40,66;22,37;24,77;0;30,1;00:18:12;1,38;1,25;3,79;4,6;23,21;11,1;1;5;16;29;2;29;120,02;36,28;0;
VALLOCCHIA;1352;74;219;82;79;386;7,05;22,62;0;29,33;26,11;0;21,66;00:18:12;1,93;2,17;6,1;5,86;28,58;16,18;9;8;24;26;0;26;185,56;44,11;0;
