;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;792;157;40;36;26;313;13,56;11,8;0;11,1;6,86;31,21;8,24;00:05:03;0,86;1,4;4,6;3,28;39,42;4,93;3;4,29;16,71;9,14;0;9,14;250,78;55,68;21,07;4,11;00:00:06;31,21;00:00:03;00:00:00;00:01:15;00:00:02;00:00:03;00:00:05;00:00:15;00:00:10;
BOCCIA;795;156;39;37;34;316;13,7;13,13;0;11,58;12,67;31,32;10,49;00:05:05;1,59;1,46;4,69;4,24;39,75;4,88;6;4;14;15;0;15;261,2;55,36;22,51;4,18;00:00:06;31,32;00:00:05;00:00:00;00:01:15;00:00:02;00:00:05;00:00:05;00:00:15;00:00:13;
EMERSON;819;162;120;46;29;359;14,17;12,83;0;10,56;8,24;32,54;13,6;00:05:02;1,01;1,29;5,67;3,59;43,87;14,6;5;3;20;11;0;11;294,95;59,92;22,3;4,29;00:00:20;32,54;00:00:03;00:00:00;00:01:21;00:00:03;00:00:03;00:00:05;00:00:19;00:00:11;
MANCINI;777;154;39;37;22;309;13,31;11,74;0;11,68;8,27;32,49;7,75;00:05:02;1,07;1,5;4,78;2,8;39,8;4,98;3;4;20;10;0;10;276,84;56,09;20,85;4,03;00:00:06;32,49;00:00:03;00:00:00;00:01:13;00:00:02;00:00:03;00:00:05;00:00:16;00:00:09;
PISANO;802;159;24;32;24;345;13,6;10,52;0;8,98;6,87;30,47;5,84;00:05:02;0,86;1,12;4,02;3,01;43,06;2,95;3;5;19;11;0;11;309,75;57,82;20,52;4,12;00:00:04;30,47;00:00:03;00:00:00;00:01:22;00:00:01;00:00:03;00:00:05;00:00:15;00:00:10;
RAGATZU;775;153;14;31;16;254;12,91;8,98;0;10,88;2,14;30,62;5,87;00:05:03;0,28;1,4;4,01;2,08;32,84;1,87;1;5;13;4;0;4;171,23;48,51;20,66;3,92;00:00:02;30,62;00:00:00;00:00:00;00:01:03;00:00:01;00:00:00;00:00:04;00:00:12;00:00:07;
TRAVAGLINI;797;158;38;38;24;315;13,73;12,35;0;13,86;5,65;30,68;7,55;00:05:02;0,71;1,74;4,72;3,06;39,51;4,71;1;2;16;6;0;6;259,17;57,38;20,88;4,16;00:00:06;30,68;00:00:02;00:00:00;00:01:16;00:00:02;00:00:02;00:00:06;00:00:16;00:00:08;
UDHO;780;154;4;34;33;290;13,47;13,03;0;10,16;4,16;30,37;6,6;00:05:04;0,53;1,3;4,31;4,2;37,14;0,52;2;7;15;7;0;7;182,35;54,73;19,77;4,09;00:00:00;30,37;00:00:02;00:00:00;00:01:13;00:00:02;00:00:02;00:00:05;00:00:14;00:00:13;
