;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;562;136;24;40;40;156;12,76;21,02;1,71;11,51;12,86;22,74;15,93;00:04:07;2,28;2,05;7,03;7,09;27,67;4,38;3;1,86;11,29;14;0;14;58,22;45,83;22,59;3,16;00:00:04;22,74;00:00:05;00:00:00;00:00:42;00:00:03;00:00:05;00:00:04;00:00:15;00:00:16;
BIANCU;566;137;17;45;37;153;12,91;21,51;0;16,61;11,16;23,17;19,57;00:04:07;1,97;2,93;7,89;6,49;26,94;3,08;2;2;15;13;0;13;64,59;46,37;21,73;3,19;00:00:02;23,17;00:00:04;00:00:00;00:00:42;00:00:04;00:00:04;00:00:06;00:00:16;00:00:14;
BOCCIA;600;145;23;59;56;185;14,24;26,47;0;16,13;16,8;19,15;19,43;00:04:07;2,8;2,69;9,83;9,29;30,84;3,9;4;1;16;21;0;21;60,81;51,86;22,19;3,52;00:00:04;19,15;00:00:07;00:00:00;00:00:53;00:00:04;00:00:07;00:00:06;00:00:24;00:00:22;
EMERSON;523;127;26;33;32;135;11,75;19,72;0;8,63;10,5;25,76;13,44;00:04:07;2,01;1,65;6,24;6,21;25,81;4,94;3;1;9;11;0;11;55,96;42,87;21,51;2,91;00:00:04;25,76;00:00:04;00:00:00;00:00:36;00:00:03;00:00:04;00:00:03;00:00:12;00:00:12;
LELLA ;570;138;41;44;54;177;13,41;25,5;10,89;10,35;20,31;21,52;21,74;00:04:07;3,56;1,82;7,71;9,53;31;7,15;6;3;12;20;0;20;47,36;49,81;26,56;3,32;00:00:06;21,52;00:00:07;00:00:01;00:00:48;00:00:04;00:00:07;00:00:05;00:00:17;00:00:20;
MANCINI;614;149;21;37;39;174;13,61;18,21;0;8,56;12,36;16,42;11,54;00:04:07;2,01;1,4;6,05;6,37;28,37;3,37;3;1;9;12;0;12;43,97;45,57;21,99;3,37;00:00:03;16,42;00:00:05;00:00:00;00:00:47;00:00:02;00:00:05;00:00:03;00:00:13;00:00:16;
PISANO;520;126;39;35;37;130;11,89;21,9;1,11;13,21;12,23;29,36;19,55;00:04:07;2,35;2,54;6,78;7,08;24,97;7,48;3;5;10;12;0;12;62,31;43,74;24,11;2,94;00:00:06;29,36;00:00:04;00:00:00;00:00:34;00:00:04;00:00:04;00:00:05;00:00:13;00:00:14;
RAGATZU;540;131;4;25;25;139;11,54;13,87;0;7,1;6,68;23,83;6,25;00:04:07;1,24;1,31;4,71;4,69;25,74;0,73;0;0;8;9;0;9;72,51;40,57;20,05;2,86;00:00:00;23,83;00:00:03;00:00:00;00:00:38;00:00:01;00:00:03;00:00:03;00:00:10;00:00:11;
