;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;412;33;2;18;16;29;2,89;14,8;0;6,71;5,68;76,13;2,43;00:12:27;1,58;1,94;4,57;4,32;6,55;0,3;1,18;1,18;7,06;6,88;0;6,88;4,45;16;15,3;
ALTARE ;499;33;0;13;8;25;2,74;6,68;0;3,95;2,31;78,05;0,65;00:15:00;0,46;0,79;2,59;1,58;4,94;0;0;1;7;4;0;4;0;11,08;14,83;
ARBOLEDA;94;10;0;7;9;6;1,07;37,22;0;4,36;4,29;95,3;2,67;00:09:19;4,58;4,64;7,42;9,45;6,49;0;2;2;7;6;0;6;3,3;26,64;18,11;
BELLONI ;465;31;0;11;8;25;2,55;6,53;0;3,19;1,84;81,55;0,26;00:15:00;0,4;0,69;2,44;1,7;5,37;0;0;0;4;4;0;4;0;10,62;14,95;
BIANCU;689;46;23;65;62;155;4,49;26,3;0;30,57;33,33;73,9;14,41;00:14:59;4,84;4,44;9,38;9,01;22,48;3,37;7;7;30;26;0;26;64,23;37,87;20,8;
COCCO;443;29;0;16;15;24;2,53;10,93;0;4,06;3,2;82,05;1,39;00:15:00;0,72;0,92;3,53;3,28;5,5;0;0;0;8;6;0;6;0;13,29;15,72;
COSSU M.;500;33;0;14;11;30;2,81;9,13;0;4,72;2,24;79,59;1,52;00:15:00;0,45;0,94;2,82;2,16;6,02;0;0;1;6;9;0;9;0;14,35;15,62;
DALLA BERNARDINA ;78;9;0;8;8;6;0,94;31,74;0;4,35;1,73;94,85;0,98;00:08:26;2,23;5,61;9,81;9,95;7,55;0;0;1;3;1;0;1;0;27,05;12,12;
DEMARCUS ;152;15;0;17;16;16;1,7;43,35;0;10,16;8,77;91,66;3,14;00:09:55;5,76;6,66;11,23;10,73;10,62;0;1;1;4;9;0;9;0;33,23;13,32;
DORATIOTTO ;147;10;0;7;8;6;0,89;17,76;0;3,76;3,6;67,26;1,69;00:15:00;2,45;2,56;4,61;5,37;3,86;0;1;0;1;4;0;4;0;16,15;14,01;
EMERSON;491;33;0;10;9;12;2,65;4,81;0;1,99;0,95;77,91;0;00:15:00;0,19;0,41;2,03;1,78;2,5;0;0;0;2;3;0;3;0;5,05;15,5;
GIANDONATO;525;54;0;24;24;29;4,72;13,22;0;8,83;7,3;65,49;1,69;00:09:45;1,39;1,68;4,64;4,59;5,53;0;0;0;5;6;0;6;0;13,26;14,51;
LA ROSA ;518;35;0;12;8;9;2,85;6,52;0;3,78;1,72;76,71;0,88;00:15:00;0,33;0,73;2,24;1,47;1,73;0;1;0;5;2;0;2;0;5,58;12,22;
LELLA ;444;46;0;11;6;18;3,74;6,02;0;1,83;1,21;69,31;0,76;00:09:45;0,27;0,41;2,42;1,28;4,13;0;1;0;3;1;0;1;0;9,12;13,99;
PARIGI;390;55;0;7;6;13;4,47;5,43;0;1,22;0,91;61,7;0;00:07:07;0,23;0,31;1,91;1,61;3,38;0;1;0;0;1;0;1;0;6,97;13,62;
PENNINGTON;335;61;0;8;6;16;5,05;6,15;0;2,48;1,1;57,78;0,74;00:05:27;0,33;0,74;2,45;1,82;4,92;0;0;0;1;1;0;1;0;10,85;14,03;
PISANO;441;29;0;10;10;18;2,44;7,43;0;1,99;1,79;80,76;0,74;00:15:00;0,41;0,45;2,22;2,29;4,07;0;0;0;5;3;0;3;0;8,55;13,54;
VALLOCCHIA;792;47;6;61;59;77;4,46;22,84;0;22,84;20,3;57,9;9,87;00:16:54;2,56;2,88;7,76;7,51;9,77;0,79;6;7;29;31;0;31;8,18;24,57;23,26;
