;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;717;51;38;79;74;196;5,3;34,33;1,36;34,4;37,69;71,9;44,1;00:14:04;5,24;4,78;10,95;10,24;27,37;5,29;12,12;10,38;24,12;26,63;0;26,63;80,64;49,36;23,08;4,47;00:00:06;71,9;00:00:13;00:00:00;00:00:53;00:00:10;00:00:13;00:00:12;00:00:29;00:00:27;
BIANCU;740;49;83;83;83;220;5,13;35,86;10,88;38,12;42,12;75,7;57,58;00:15:10;5,69;5,15;11,15;11,23;29,67;11,22;12;11;24;32;0;32;88,06;51,59;25,38;4,67;00:00:13;75,7;00:00:15;00:00:01;00:00:56;00:00:13;00:00:15;00:00:13;00:00:30;00:00:29;
LA ROSA ;672;47;29;72;67;207;4,86;33,87;0;25,2;31,56;75,31;42,33;00:14:18;4,7;3,75;10,7;9,93;30,75;4,25;14;8;19;24;0;24;110,42;52,66;21,24;4,18;00:00:04;75,31;00:00:10;00:00:00;00:00:55;00:00:10;00:00:10;00:00:08;00:00:24;00:00:23;
LELLA ;785;55;49;94;91;218;5,82;37,61;0;48,12;48,28;69,77;55,81;00:14:22;6,15;6,13;12,03;11,62;27,81;6,21;9;16;30;31;0;31;93,64;52,25;22,95;5,02;00:00:08;69,77;00:00:16;00:00:00;00:00:59;00:00:14;00:00:16;00:00:17;00:00:34;00:00:32;
MANCINI;638;48;20;73;62;178;5;34,42;0;31,68;31,28;72,18;34,9;00:13:16;4,9;4,96;11,41;9,77;27,83;3,1;11;10;26;25;0;25;49,62;50,89;22,57;3,99;00:00:03;72,18;00:00:11;00:00:00;00:00:52;00:00:09;00:00:11;00:00:12;00:00:29;00:00:23;
PALESI;701;50;34;77;73;195;5,28;36,73;0;34,76;40,56;72,42;43,6;00:14:03;5,79;4,96;10,97;10,35;27,76;4,91;15;13;25;25;0;25;61,73;49,88;23,35;4,45;00:00:05;72,42;00:00:14;00:00:00;00:00:55;00:00:10;00:00:14;00:00:13;00:00:30;00:00:28;
PINNA S.;749;54;39;77;77;203;5,55;32,91;0;31,21;38,18;68,8;41,93;00:13:52;5,1;4,17;10,27;10,29;27,13;5,26;15;8;24;26;0;26;94,63;48,23;23,63;4,62;00:00:06;68,8;00:00:13;00:00:00;00:00:54;00:00:10;00:00:13;00:00:11;00:00:28;00:00:28;
PISANO;717;54;21;84;76;178;5,58;33,54;0;35,44;38,98;69,98;43,54;00:13:16;5,44;4,94;11,68;10,55;24,85;2,98;13;10;26;27;0;27;78,61;46,76;23,08;4,44;00:00:03;69,98;00:00:14;00:00:00;00:00:51;00:00:10;00:00:14;00:00:13;00:00:32;00:00:29;
TRAVAGLINI;736;52;27;69;60;168;5,19;29,47;0;30,64;30,59;70,57;33,13;00:14:12;4,15;4,16;9,39;8,1;22,84;3,67;8;7;19;23;0;23;68,37;42,27;22,42;4,43;00:00:04;70,57;00:00:11;00:00:00;00:00:47;00:00:08;00:00:11;00:00:11;00:00:27;00:00:26;
