;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;853;170;121;41;28;383;14,68;11,8;0;13,33;9,43;28,99;11,19;00:05:01;1,1;1,56;4,75;3,25;44,88;14,09;4;4,25;17,25;9,75;0;9,75;293,61;60,22;21,49;4,43;00:00:21;28,99;00:00:04;00:00:00;00:01:27;00:00:03;00:00:04;00:00:05;00:00:16;00:00:11;
CHIERICO;852;169;196;41;30;397;14,84;13,16;0;15,07;14,07;29,21;15,47;00:05:01;1,65;1,77;4,8;3,5;46,64;23,02;7;4;16;12;0;12;298,81;61,22;21,85;4,48;00:00:34;29,21;00:00:06;00:00:00;00:01:28;00:00:04;00:00:06;00:00:06;00:00:16;00:00:12;
GIANDONATO;835;166;97;39;26;359;14,44;12,35;0;11,24;6,42;29,23;10,29;00:05:01;0,77;1,35;4,69;3,12;42,98;11,59;4;1;17;6;0;6;305,32;59,89;21,53;4,36;00:00:17;29,23;00:00:02;00:00:00;00:01:23;00:00:02;00:00:02;00:00:04;00:00:15;00:00:10;
LADINETTI;841;167;13;39;25;371;14,33;10,65;0;13,21;7,94;30,12;9,08;00:05:01;0,94;1,57;4,69;3;44,12;1,57;3;5;20;10;0;10;269,49;59,95;20,61;4,32;00:00:02;30,12;00:00:04;00:00:00;00:01:29;00:00:02;00:00:04;00:00:06;00:00:17;00:00:11;
LELLA ;885;176;179;43;30;405;15,13;11,04;0;13,82;9,27;27,4;9,93;00:05:01;1,05;1,56;4,84;3,36;45,78;20,17;2;7;16;11;0;11;300,8;59,8;21,95;4,56;00:00:31;27,4;00:00:03;00:00:00;00:01:28;00:00:02;00:00:03;00:00:06;00:00:16;00:00:10;
