;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3568;104;152;171;174;736;9,23;15,06;30,41;50,19;60,46;37,47;71,96;00:34:27;1,67;1,39;4,74;4,84;20,35;4,2;15,12;9,69;48,81;55,25;0,56;55,25;230,72;34,4;0;
ALTARE ;3797;110;141;194;218;825;9,97;16,91;42,34;60,86;78,52;32,53;82,03;00:34:27;2,07;1,6;5,12;5,73;21,73;3,71;21;8;50;72;1;72;215,28;36,86;0;
ARBOLEDA;3741;109;158;211;225;827;9,99;18,86;18;70;89,49;33,41;103,81;00:34:27;2,39;1,87;5,64;6,02;22,1;4,22;24;24;62;66;0;66;255,34;38,31;0;
BELLONI ;3814;111;221;166;184;900;9,84;14,89;57,04;42,04;64,53;33,35;71,27;00:34:27;1,69;1,1;4,37;4,81;23,59;5,81;17;6;48;62;1;62;342,73;37,28;0;
BIANCU;3827;111;222;192;193;887;9,98;16,11;4,8;58,34;68,44;34,22;78,37;00:34:27;1,79;1,52;5,02;5,03;23,19;5,79;11;7;46;53;0;53;356,17;38,26;0;
COCCO;3109;90;49;105;110;496;7,75;10,96;0;28,52;36,83;43,31;30,69;00:34:27;1,18;0,92;3,38;3,53;15,95;1,56;10;3;27;35;0;35;104,41;27,68;0;
COSSU M.;3877;113;289;201;207;993;10,18;16,89;91,99;59,77;74,55;35,58;102,19;00:34:27;1,92;1,54;5,18;5,33;25,6;7,45;20;11;53;64;2;64;333,21;41,29;0;
DALLA BERNARDINA ;3574;104;136;146;143;677;9,03;12,47;34,16;31,29;41,51;36,89;65,04;00:34:27;1,16;0,88;4,08;4,01;18,94;3,8;11;3;30;49;1;49;226,01;31,77;0;
DORATIOTTO ;3546;103;128;168;159;682;9,14;14,75;26,83;53,19;52,93;38,33;77,32;00:34:27;1,49;1,5;4,74;4,49;19,22;3,62;13;10;55;55;0;55;215,89;33,78;0;
EMERSON;2986;87;39;82;91;354;7,32;9,16;0,42;17,1;32,94;40,57;16,72;00:34:27;1,1;0,57;2,76;3,05;11,85;1,31;13;1;20;26;0;26;98,35;20,64;0;
GIANDONATO;3169;92;20;94;92;389;7,73;8,63;0;24,23;19,67;40,62;15,7;00:34:27;0,62;0,76;2,96;2,89;12,29;0,62;2;1;25;25;0;25;74,01;21,91;0;
LELLA ;3826;111;207;205;208;894;9,99;16,25;29,73;54,28;65,81;33,83;95,8;00:34:27;1,72;1,42;5,36;5,43;23,36;5,42;11;13;61;61;0;61;301,88;38,95;0;
PARIGI;3705;108;223;190;189;829;9,65;15,94;44,11;53,55;69,46;36,21;90,6;00:34:27;1,87;1,45;5,14;5,1;22,37;6,01;17;7;35;53;1;53;254,8;37,33;0;
PENNINGTON;3741;109;136;137;143;756;9,39;11,7;35,52;37,6;41,04;36,49;59,67;00:34:27;1,1;1,01;3,65;3,81;20,21;3,63;9;7;48;40;1;40;229,14;33,47;0;
PISANO;3146;91;269;149;150;605;8,06;14,01;54,75;44,89;44,34;46,71;92,01;00:34:27;1,41;1,43;4,74;4,76;19,22;8,55;12;8;38;39;1;39;205,79;32,89;0;
PITZALIS;3489;101;164;320;315;861;10,13;29,23;46,9;120,81;130,17;41,6;121,83;00:34:27;3,73;3,46;9,17;9,03;24,67;4,69;31;37;129;126;1;126;214,76;44,01;0;
VALLOCCHIA;3734;108;36;168;162;794;9,58;14,24;0;46,54;57,08;35,86;48,27;00:34:27;1,53;1,25;4,5;4,34;21,27;0,97;20;9;54;58;0;58;263,82;35,95;0;
