;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;858;179;101;37;22;464;15,34;10,94;0;12,09;8,82;35,35;10,48;00:04:48;1,03;1,41;4,29;2,61;54,14;11,83;5;3;16,5;6,5;0;6,5;542,21;69,78;21,19;4,42;00:00:17;35,35;00:00:03;00:00:00;00:01:38;00:00:02;00:00:03;00:00:05;00:00:14;00:00:08;
ARBOLEDA;846;177;178;44;22;473;15,24;11,11;0;15,13;8,9;37,91;12,76;00:04:46;1,05;1,79;5,21;2,65;55,95;21;5;4;17;7;0;7;545,67;72,47;22,31;4,37;00:00:31;37,91;00:00:03;00:00:00;00:01:37;00:00:02;00:00:03;00:00:05;00:00:15;00:00:08;
PINNA S.;869;180;24;29;22;455;15,43;10,77;0;9,05;8,73;32,82;8,2;00:04:49;1;1,04;3,38;2,56;52,35;2,76;5;2;16;6;0;6;538,75;67,12;20,08;4,47;00:00:04;32,82;00:00:03;00:00:00;00:01:38;00:00:02;00:00:03;00:00:04;00:00:12;00:00:08;
