;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;583;140;29;35;37;169;12,81;18,26;1,92;8,96;11,37;22,7;14,79;00:04:10;1,95;1,51;5,9;6,38;28,75;4,79;3,17;1,83;10,5;10,83;0;10,83;68,39;45,64;22,95;3,21;00:00:04;22,7;00:00:04;00:00:00;00:00:45;00:00:03;00:00:04;00:00:03;00:00:13;00:00:14;
ARBOLEDA;629;150;29;54;53;208;14,65;25,96;0;16,97;20,14;20,92;27;00:04:11;3,2;2,7;8,52;8,37;32,98;4,62;7;5;18;12;0;12;84,57;52,62;23,96;3,68;00:00:04;20,92;00:00:07;00:00:00;00:00:54;00:00:06;00:00:07;00:00:06;00:00:19;00:00:19;
CHIERICO;547;131;28;34;36;132;12,1;19,56;0,97;11,69;13,19;23,26;20,08;00:04:11;2,41;2,14;6,2;6,59;24,06;5,12;3;3;13;16;0;16;45,44;40,41;24,04;3,04;00:00:04;23,26;00:00:04;00:00:00;00:00:36;00:00:04;00:00:04;00:00:04;00:00:13;00:00:14;
LA ROSA ;590;144;30;24;24;172;12,61;12,97;0;4,8;4,85;22,66;5,77;00:04:05;0,82;0,81;4,04;4,12;29,2;5,08;0;1;7;7;0;7;59,4;44,27;21,29;3,09;00:00:05;22,66;00:00:02;00:00:00;00:00:46;00:00:01;00:00:02;00:00:01;00:00:09;00:00:11;
PINNA S.;587;140;2;23;39;178;12,6;16,19;0;3,51;13,45;21,96;4,43;00:04:11;2,29;0,6;4;6,69;30,27;0,42;5;1;4;13;0;13;77,13;45,28;19,53;3,17;00:00:00;21,96;00:00:05;00:00:00;00:00:48;00:00:01;00:00:05;00:00:01;00:00:10;00:00:15;
TRAVAGLINI;647;154;63;42;37;208;14,03;17,29;10,54;12,39;8,13;18,42;23,39;00:04:11;1,26;1,92;6,46;5,74;32,15;9,67;1;1;13;6;0;6;112,81;51,13;26,8;3,52;00:00:10;18,42;00:00:02;00:00:01;00:00:50;00:00:04;00:00:02;00:00:04;00:00:14;00:00:11;
UDHO;501;120;19;31;34;119;10,87;17,48;0;4,41;8,45;29;8,1;00:04:11;1,69;0,88;6,13;6,72;23,86;3,82;3;0;8;11;0;11;31;40,12;22,06;2,73;00:00:03;29;00:00:03;00:00:00;00:00:34;00:00:01;00:00:03;00:00:01;00:00:12;00:00:14;
