;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1554;91;15;84;84;247;8,26;16,9;0,58;24,95;30,11;40,88;20,07;00:17:02;1,91;1,59;5,36;5,36;15,72;0,95;8,53;4,87;28;26,87;0;26,87;53,91;29,69;20,91;
ARBOLEDA;1572;92;27;122;122;318;9;25,96;0;47,81;54,23;42,09;44,29;00:17:02;3,45;3,04;7,79;7,76;20,23;1,71;20;13;46;47;0;47;93,06;38,83;22,57;
COCCO;1394;82;0;69;64;178;7,24;14,41;0;17,64;16,39;47,58;6,02;00:17:02;1,18;1,27;4,97;4,58;12,79;0;2;3;22;15;0;15;11,36;25,61;18,75;
DEMARCUS ;1668;98;50;138;143;365;9,7;28,07;6,28;50,95;68,04;37,3;46,21;00:17:02;4,08;3,06;8,25;8,55;21,9;3,01;26;10;44;52;0;52;82,54;40,61;25,13;
EMERSON;1409;83;16;43;61;180;7,14;11,62;0;7,17;21,69;44,52;5,94;00:17:02;1,54;0,51;3,07;4,31;12,76;1,14;4;0;12;21;0;21;48,37;22,36;21,4;
GIANDONATO;1598;94;2;61;61;201;8,11;11,84;0;15,31;16,08;38,3;9,63;00:17:02;1,01;0,96;3,84;3,82;12,57;0,15;3;3;15;15;0;15;21,76;24,19;19,33;
LA ROSA ;1706;100;2;69;59;225;8,64;11,55;0;15,95;13,22;32,87;10,2;00:17:02;0,78;0,93;4,02;3,49;13,2;0,1;0;1;23;16;0;16;34,01;24,72;19,16;
LAPIA;1803;106;24;113;109;382;9,77;19,33;0;31,82;40,79;34,76;24,25;00:17:02;2,26;1,76;6,25;6,06;21,17;1,34;13;6;36;38;0;38;101,63;37,37;21,78;
LELLA ;1545;91;10;95;74;193;8,18;16,51;0;30,46;18,7;38,23;23,41;00:17:02;1,21;1,97;6,13;4,81;12,49;0,63;3;6;26;19;0;19;57,53;27,38;19,64;
MICHELOTTI;1701;100;18;109;121;351;9,46;22,44;0;35,87;57;36,77;33,2;00:17:02;3,35;2,11;6,44;7,13;20,65;1,08;20;4;32;44;0;44;79,29;37,56;20,8;
OCCHIONI;1260;74;0;56;62;153;6,54;14,25;0;15,55;20,6;50,65;5,42;00:17:02;1,64;1,23;4,41;4,89;12,11;0;3;2;21;17;0;17;6,43;23,51;16,84;
PALESI;1597;94;16;68;61;203;8,2;13,01;0;15,33;21,75;39,19;14,21;00:17:02;1,36;0,96;4,29;3,81;12,74;0,98;9;1;25;20;0;20;37,08;24,3;21,57;
PISANO;1513;89;35;62;61;221;7,72;12,36;2,48;16,79;14,07;42,95;25,32;00:17:02;0,93;1,11;4,12;4,06;14,63;2,33;3;1;24;15;0;15;62,19;26,85;26,14;
RAGATZU;1366;80;15;93;94;269;7,49;20,82;0;27,44;34,88;52,17;25,35;00:17:02;2,55;2,01;6,82;6,89;19,67;1,12;13;8;36;32;0;32;101,3;35,98;20,3;
TRAVAGLINI;1515;89;8;63;62;196;7,77;12,97;0;13,44;21,25;40,45;10,6;00:17:02;1,4;0,89;4,15;4,1;12,95;0,56;4;3;19;20;0;20;45,69;24,19;20,75;
UDHO;1660;97;1;96;102;264;8,92;18,37;0;32,71;33;35,41;17,04;00:17:02;1,99;1,97;5,79;6,12;15,9;0,07;5;12;39;32;0;32;26,34;31,82;19,53;
