;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;727;121;5;104;88;314;13,55;44,68;0;55,49;44,76;43,93;39,1;00:06:00;6,14;7,58;14,32;12,1;43,12;0,6;25;30,5;52,83;47,17;0;47,17;138,96;68,81;19,49;4,89;00:00:00;43,93;00:00:21;00:00:00;00:01:28;00:00:12;00:00:21;00:00:24;00:00:43;00:00:37;
BOCCIA;778;131;4;114;90;328;14,74;45,62;0;67,18;50,02;42,6;50,53;00:05:56;6,43;8,64;14,71;11,61;42,16;0,5;27;31;54;49;0;49;131,16;68,98;21,71;5,26;00:00:00;42,6;00:00:21;00:00:00;00:01:31;00:00:14;00:00:21;00:00:26;00:00:43;00:00:36;
LA ROSA ;700;117;1;98;79;307;13,07;44,19;0;47;36,01;43,93;30,94;00:05:58;5,14;6,71;13,96;11,28;43,89;0,13;20;31;49;47;0;47;105,6;69,71;19,2;4,69;00:00:00;43,93;00:00:18;00:00:00;00:01:28;00:00:09;00:00:18;00:00:21;00:00:41;00:00:35;
LELLA ;793;131;9;116;86;362;14,66;44,1;0;63,07;50,8;41,19;47,18;00:06:02;6,4;7,95;14,62;10,86;45,61;1,14;30;32;55;49;0;49;244,38;70,64;20,4;5,31;00:00:01;41,19;00:00:22;00:00:00;00:01:37;00:00:13;00:00:22;00:00:25;00:00:44;00:00:34;
MANCINI;678;112;0;100;90;298;12,66;45,72;0;54,35;45,53;46,52;37,66;00:06:02;6,72;8,02;14,71;13,32;43,95;0;24;34;54;50;0;50;126,29;69,78;18,32;4,59;00:00:00;46,52;00:00:23;00:00:00;00:01:24;00:00:12;00:00:23;00:00:25;00:00:44;00:00:40;
PINNA S.;668;111;0;90;76;258;11,8;37,67;0;38,84;35,9;44,66;15,87;00:06:02;5,37;5,81;13,51;11,41;38,67;0;27;24;50;49;0;49;44,37;63,06;17,12;4,27;00:00:00;44,66;00:00:19;00:00:00;00:01:17;00:00:05;00:00:19;00:00:20;00:00:43;00:00:38;
UDHO;745;123;13;107;105;331;14,41;50,82;0;62,51;50,29;44,66;52,41;00:06:02;6,75;8,39;14,38;14,08;44,43;1,8;22;31;55;39;0;39;181,93;70,69;20,16;5,22;00:00:02;44,66;00:00:22;00:00:00;00:01:30;00:00:15;00:00:22;00:00:26;00:00:43;00:00:42;
