;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4669;103;469;210;204;950;9,12;13,87;42,74;61,57;72,59;36,68;89,96;00:45:08;1,54;1,31;4,46;4,32;20,08;9,82;14,6;9;50,8;55,7;1,1;55,7;298,17;33,66;0;
ALTARE ;4545;101;478;222;215;940;9,02;15,61;64,48;84,24;78;38,65;99,84;00:45:06;1,72;1,85;4,87;4,74;20,69;10,53;14;10;59;58;2;58;271,44;35,66;0;
COCCO;4631;103;453;199;197;931;9,01;13,52;58,24;56,16;64,48;37,89;83,2;00:45:08;1,39;1,21;4,29;4,24;20,1;9,79;14;9;41;43;2;43;244,4;33,61;0;
DALLA BERNARDINA ;4625;102;353;202;175;891;8,97;13,21;0;61,36;62,4;37,46;53,04;00:45:09;1,35;1,33;4,36;3,78;19,27;7,62;12;5;48;46;0;46;302,64;32,51;0;
DEMARCUS ;5244;116;647;275;268;1297;10,44;16,28;69,68;83,2;102,96;30,83;126,88;00:45:09;1,96;1,59;5,24;5,12;24,73;12,34;20;18;68;72;2;72;407,68;40,28;0;
GIANDONATO;4160;92;259;136;141;609;7,86;10,32;31,2;32,24;47,84;38,67;53,04;00:45:09;1,15;0,78;3,27;3,4;14,65;6,22;9;3;30;40;0;40;173,68;24,88;0;
GOZZI;3955;88;222;148;129;601;7,53;11,07;18,72;34,32;41,6;44,79;45,76;00:45:08;1,05;0,87;3,73;3,26;15,2;5,6;7;4;39;36;1;36;151,84;26,47;0;
LELLA ;5196;115;811;269;295;1246;10,33;16,11;70,72;68,64;102,96;30,45;136,24;00:45:09;1,98;1,32;5,18;5,68;23,98;15,61;28;14;68;83;3;83;484,64;38,57;0;
OGUNSEYE;4453;99;456;223;211;918;8,82;15,56;32,24;72,8;85,28;40,63;98,8;00:45:09;1,91;1,63;5;4,74;20,62;10,23;14;9;49;57;0;57;304,72;35,15;0;
PENNINGTON;5207;115;664;236;217;1229;10,19;14,2;28,08;65,52;73,84;31,83;112,32;00:45:08;1,42;1,26;4,53;4,17;23,61;12,74;13;7;57;59;0;59;412,88;38,41;0;
PISANO;4675;104;353;193;190;838;9,05;12,85;54,08;57,2;66,56;35,61;90,48;00:45:09;1,42;1,22;4,14;4,07;17,93;7,54;15;11;49;63;1;63;227,76;31,02;0;
