;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;455;96;1;69;60;144;10,79;45,65;0;34,22;31,85;40,61;17,88;00:04:45;6,99;7,51;15,05;13,06;31,73;0,22;13,43;16,29;41;31,43;0;31,43;34,9;57,37;19,08;3,08;00:00:00;40,61;00:00:15;00:00:00;00:00:48;00:00:05;00:00:15;00:00:16;00:00:31;00:00:26;
BOCCIA;472;99;0;76;65;153;12,01;56,03;0;42,5;41,43;37,8;28,3;00:04:44;8,78;9,01;16,17;13,87;32,51;0;20;25;45;41;0;41;40,64;60,11;18,77;3,42;00:00:00;37,8;00:00:19;00:00:00;00:00:51;00:00:09;00:00:19;00:00:19;00:00:33;00:00:29;
EMERSON;471;99;3;74;65;154;11,34;48,79;0;32,62;36,8;40,39;21,7;00:04:46;7,81;6,93;15,76;13,9;32,69;0,63;14;13;41;34;0;34;59,56;57,65;21,72;3,25;00:00:00;40,39;00:00:16;00:00:00;00:00:50;00:00:06;00:00:16;00:00:14;00:00:33;00:00:28;
MANCINI;432;90;0;60;50;142;9,97;42,66;0;29,87;28,76;42,11;6,98;00:04:46;6,66;6,92;14;11,65;32,83;0;13;13;44;29;0;29;7,41;57,32;16,57;2,86;00:00:00;42,11;00:00:14;00:00:00;00:00:49;00:00:02;00:00:14;00:00:15;00:00:30;00:00:24;
PISANO;443;93;0;64;58;136;10,33;43,14;0;34,35;31,61;38,34;13,16;00:04:45;7,13;7,75;14,5;13,08;30,62;0;17;19;48;34;0;34;26,29;56,6;17,42;2,95;00:00:00;38,34;00:00:16;00:00:00;00:00:46;00:00:04;00:00:16;00:00:18;00:00:32;00:00:29;
RAGATZU;441;94;1;67;56;131;10,4;43,48;0;33,83;29,3;41,57;20,1;00:04:42;6,65;7,68;15,3;12,65;29,64;0,25;14;16;37;27;0;27;45,42;54,72;19,24;2,94;00:00:00;41,57;00:00:13;00:00:00;00:00:42;00:00:05;00:00:13;00:00:15;00:00:30;00:00:23;
TRAVAGLINI;454;95;0;64;53;143;10,24;39,27;0;27,9;25,38;43,87;13,59;00:04:46;5,59;6,14;14,15;11,66;31,39;0;10;8;31;23;0;23;23,15;55,43;18,11;2,94;00:00:00;43,87;00:00:11;00:00:00;00:00:47;00:00:03;00:00:11;00:00:12;00:00:29;00:00:23;
UDHO;470;100;3;73;69;152;11,27;46,19;0;38,47;29,67;40,15;21,34;00:04:43;6,32;8,19;15,47;14,64;32,43;0,66;6;20;41;32;0;32;41,86;59,76;21,72;3,19;00:00:00;40,15;00:00:13;00:00:00;00:00:49;00:00:06;00:00:13;00:00:18;00:00:31;00:00:29;
