;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1700;72;47;136;80;398;6,74;21,07;0;49,09;16,14;61,3;14,44;00:23:39;0,95;2,88;8,01;4,72;23,35;2,77;2,55;11;57,64;22,09;0;22,09;44,53;40,61;0;
BIANCU;1665;71;32;133;75;363;6,63;20,97;0;48,64;16,95;61,81;13,4;00:23:29;1,02;2,92;8;4,52;21,78;1,94;3;8;40;15;0;15;29,51;38,59;0;
DALLA BERNARDINA ;1789;76;60;141;97;418;7,2;22,75;0;56,96;24,05;57,64;13,45;00:23:35;1,34;3,18;7,86;5,42;23,36;3,34;3;14;67;28;0;28;55,79;40,74;0;
DEMARCUS ;1667;71;110;155;120;471;6,89;26,04;0;54,62;29,75;63,13;30,72;00:23:35;1,78;3,28;9,28;7,18;28,24;6,59;7;16;58;32;0;32;101,65;47,3;0;
GOZZI;1651;70;54;125;74;368;6,51;20,17;0;42,3;15,85;61,72;11,1;00:23:35;0,96;2,56;7,58;4,51;22,29;3,27;2;7;53;23;0;23;49,3;39,12;0;
MANCA;1766;75;52;142;74;460;6,98;20,44;0;48,67;8,92;61,41;15,25;00:23:35;0,5;2,76;8,03;4,21;26,08;2,92;2;18;72;12;0;12;51,06;44,42;0;
MASTINO;1604;65;21;119;69;365;6,01;19,32;0;34,32;12,49;64,94;7,32;00:24:38;0,78;2,14;7,45;4,33;22,74;1,29;3;5;46;21;0;21;20,71;38,83;0;
OGUNSEYE;1660;71;41;132;68;323;6,57;19,71;0;55,77;10,28;59,83;13,45;00:23:25;0,62;3,36;7,95;4,07;19,48;2,49;1;19;63;17;0;17;39,57;36,29;0;
PARIGI;1849;78;69;169;101;517;7,45;22,84;0;61,16;16,91;60,47;20,49;00:23:35;0,91;3,31;9,17;5,49;27,98;3,72;2;10;72;30;0;30;68,73;46,79;0;
PENNINGTON;1652;70;26;125;65;384;6,47;19,42;0;40,4;12,87;63,41;8,87;00:23:35;0,78;2,45;7,57;3,95;23,23;1,58;1;7;59;7;0;7;26,07;39,72;0;
PITZALIS;1687;72;21;126;72;323;6,68;20,03;0;50,13;13,28;58,79;12,02;00:23:28;0,79;2,97;7,5;4,25;19,13;1,27;2;11;45;23;0;23;21,35;35,53;0;
ZUGARO;1711;73;36;133;68;385;6,74;20,14;0;47,07;16,23;60,93;12,79;00:23:35;0,95;2,75;7,8;3,98;22,49;2,09;2;6;59;35;0;35;26,06;39,34;0;
