;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;578;122;34;34;40;145;11,27;19,21;3,2;8,58;13,58;27,24;14,58;00:04:44;2,32;1,47;5,86;6,86;24,63;5,54;3,25;1,38;8,38;14;0;14;49,89;40,56;22,71;3,2;00:00:05;27,24;00:00:05;00:00:00;00:00:39;00:00:03;00:00:05;00:00:03;00:00:13;00:00:16;
ARBOLEDA;604;129;19;37;48;169;12,03;20,95;0;10,98;16,65;25,58;15,85;00:04:42;2,76;1,82;6,13;7,98;27,97;3,15;5;3;11;21;0;21;70,41;45,33;21,78;3,39;00:00:03;25,58;00:00:07;00:00:00;00:00:45;00:00:03;00:00:07;00:00:04;00:00:14;00:00:20;
EMERSON;506;108;25;32;32;107;10,08;21,01;2,4;9;14,68;30,6;15,08;00:04:42;2,9;1,78;6,25;6,29;21,07;4,9;4;1;6;13;0;13;30,26;36,99;24,66;2,84;00:00:04;30,6;00:00:05;00:00:00;00:00:29;00:00:03;00:00:05;00:00:03;00:00:13;00:00:13;
GIANDONATO;488;104;0;20;24;69;9,08;13,11;0;3,94;5,42;32,25;1,79;00:04:42;1,11;0,81;4,08;4,92;14,18;0;1;0;5;7;0;7;2,01;26,28;17,03;2,56;00:00:00;32,25;00:00:02;00:00:00;00:00:23;00:00:00;00:00:02;00:00:02;00:00:10;00:00:12;
LELLA ;624;131;58;38;53;188;12,42;22,69;0;7,75;20,92;25,32;17,73;00:04:46;3,35;1,24;6,1;8,52;30,07;9,27;6;1;9;18;0;18;82,75;47,12;22,52;3,55;00:00:09;25,32;00:00:07;00:00:00;00:00:47;00:00:03;00:00:07;00:00:03;00:00:14;00:00:19;
MANCINI;568;120;23;25;43;140;10,9;17,14;0;3,65;13,66;25,12;4,87;00:04:43;2,4;0,64;4,42;7,63;24,55;4,01;2;0;5;18;0;18;40,42;38,08;21,24;3,09;00:00:03;25,12;00:00:05;00:00:00;00:00:39;00:00:01;00:00:05;00:00:01;00:00:11;00:00:18;
PINNA S.;611;128;51;35;39;158;11,68;18,3;2,51;9,31;11,95;26,21;16,02;00:04:47;1,95;1,52;5,71;6,4;25,92;8,27;3;1;10;10;0;10;57,81;41,2;24,35;3,36;00:00:08;26,21;00:00:04;00:00:00;00:00:40;00:00:03;00:00:04;00:00:03;00:00:14;00:00:16;
RAGATZU;541;114;14;33;33;117;10,59;19,52;0;10,11;8,41;30,01;14,5;00:04:43;1,56;1,87;6,1;6,1;21,69;2,52;3;3;8;12;0;12;48,39;39,55;23,85;3;00:00:02;30,01;00:00:03;00:00:00;00:00:32;00:00:03;00:00:03;00:00:03;00:00:12;00:00:13;
TRAVAGLINI;681;142;82;55;48;214;13,33;20,89;20,71;13,88;16,99;22,93;30,82;00:04:46;2,49;2,04;8,05;7;31,37;11,98;2;2;13;13;0;13;67,04;49,72;26,29;3,83;00:00:12;22,93;00:00:05;00:00:02;00:00:52;00:00:06;00:00:05;00:00:05;00:00:18;00:00:16;
