;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;738;43;0;38;35;39;3,85;14,25;0;10,82;10,74;73,8;1,91;00:17:00;1,42;1,42;5,07;4,7;5,12;0,05;1,44;0,75;12,38;13,12;0;13,12;2,81;12,48;15,3;
ARBOLEDA;794;47;0;46;49;58;4,25;17,56;0;14,85;17,01;70,75;2,12;00:17:00;2,14;1,87;5,82;6,15;7,33;0;3;2;18;25;0;25;1,12;16,96;16,2;
BELLONI ;761;45;0;25;23;22;3,77;9,02;0;4,25;1,89;73,12;0,54;00:17:00;0,25;0,56;3,3;2,99;2,9;0;0;0;6;9;0;9;0;7,05;13,48;
COCCO;684;40;0;35;30;31;3,54;13,69;0;8,75;9,44;76,33;2,01;00:17:00;1,38;1,28;5,15;4,45;4,58;0;1;1;9;7;0;7;1,06;11,82;17,15;
DEMARCUS ;779;46;0;46;45;45;4,16;17,36;0;14,81;14,03;71,02;4,16;00:17:00;1,8;1,9;5,89;5,75;5,81;0;0;2;19;22;0;22;1,34;15,45;16,84;
EMERSON;695;41;0;30;27;20;3,54;11,8;0;6,76;7,64;76,22;0,18;00:17:00;1,1;0,97;4,25;3,84;2,85;0;3;0;7;5;0;5;0;7,06;13,45;
GIANDONATO;714;42;0;33;34;26;3,69;13,46;0;9,58;8,13;75,8;1,1;00:17:00;1,14;1,34;4,64;4,77;3,65;0;1;2;8;12;0;12;0;9,33;14,14;
LA ROSA ;673;40;0;20;19;12;3,33;8,76;0;4,67;3,3;77,29;0;00:17:00;0,49;0,69;3;2,81;1,75;0;0;0;2;2;0;2;0;4,49;13,08;
LAPIA;890;52;0;72;69;82;4,98;23;0;26,19;24,91;65,63;3,28;00:17:00;2,8;2,94;8,07;7,75;9,19;0;1;3;34;29;0;29;0;22,38;14,59;
OCCHIONI;767;45;0;47;41;50;4,06;16,27;0;12,52;13,39;72,28;0,55;00:17:00;1,75;1,63;6,1;5,4;6,46;0;4;0;17;18;0;18;0;15,5;13,25;
PALESI;697;41;0;33;26;22;3,54;11,64;0;7,99;7,92;75,53;1,82;00:17:00;1,14;1,15;4,75;3,73;3,18;0;0;1;12;9;0;9;0;8,41;14,94;
PINNA;546;32;0;19;18;17;2,74;10,11;0;4,53;5,24;83,83;0,25;00:17:00;0,96;0,83;3,43;3,21;3,03;0;0;0;5;3;0;3;0;8,05;13,15;
PISANO;695;41;0;29;25;29;3,53;11,41;0;10,98;6,27;75,08;1,18;00:17:00;0,9;1,58;4,24;3,61;4,11;0;2;1;11;8;0;8;0;10,96;14,03;
RAGATZU;688;40;0;32;29;35;3,54;13,07;0;7,65;8,91;74,66;0,95;00:17:00;1,29;1,11;4,72;4,22;5,09;0;2;0;8;9;0;9;1,04;12,2;16,52;
SANNA;669;39;0;43;45;55;3,67;20,39;0;12,79;21,1;75,28;2,35;00:17:00;3,15;1,91;6,36;6,65;8,26;0;4;0;12;21;0;21;0;18,96;14,12;
TRAVAGLINI;936;55;1;61;56;90;5,03;18,12;0;17,43;16,9;66,39;7,52;00:17:00;1,81;1,86;6,57;5,95;9,58;0,09;1;0;17;24;0;24;30,48;20,79;19,21;
UDHO;825;49;6;40;32;35;4,22;12,32;0;9,3;5,77;71,65;2,49;00:17:00;0,7;1,13;4,84;3,91;4,21;0,69;1;0;13;7;0;7;9,94;10,33;20,66;
