;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;743;151;14;55;39;350;14,06;20,22;0;19,2;13,55;37,16;15,34;00:04:54;1,82;2,58;7,43;5,23;47,07;1,81;6,75;9;24,25;15,5;0;15,5;281,48;67,24;20,36;4,15;00:00:02;37,16;00:00:06;00:00:00;00:01:24;00:00:04;00:00:06;00:00:08;00:00:22;00:00:15;
BIANCU;726;148;3;51;38;332;13,76;20,35;0;17,91;13,43;37,94;14,24;00:04:54;1,85;2,47;6,95;5,24;45,74;0,42;8;7;21;18;0;18;258,33;65,82;20,48;4,06;00:00:00;37,94;00:00:06;00:00:00;00:01:21;00:00:04;00:00:06;00:00:07;00:00:20;00:00:15;
CHIERICO;736;150;3;52;38;343;13,84;19,4;0;17,41;13,3;35,85;9,32;00:04:54;1,81;2,37;7,1;5,1;46,67;0,39;6;9;25;15;0;15;247,14;66,55;19,38;4,08;00:00:00;35,85;00:00:06;00:00:00;00:01:25;00:00:02;00:00:06;00:00:09;00:00:21;00:00:16;
LA ROSA ;754;154;41;59;37;362;14,03;18,05;0;19,48;11,3;37,12;16,93;00:04:54;1,5;2,58;7,81;4,87;48,04;5,5;4;7;27;13;0;13;265,9;67,39;21,89;4,14;00:00:07;37,12;00:00:05;00:00:00;00:01:26;00:00:04;00:00:05;00:00:09;00:00:24;00:00:14;
LELLA ;754;153;7;59;43;361;14,61;23,09;0;22,01;16,16;37,73;20,88;00:04:54;2,14;2,92;7,86;5,7;47,84;0,92;9;13;24;16;0;16;354,56;69,19;19,69;4,31;00:00:01;37,73;00:00:07;00:00:00;00:01:26;00:00:05;00:00:07;00:00:09;00:00:23;00:00:16;
