;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4009;53;342;235;198;702;4,95;19,8;16,9;86,25;68,92;0;57,43;01:15:08;1,69;2,13;5,77;4,87;17,05;8,24;22,1;18,9;81,45;80,45;1,45;80,45;222,27;29,41;0;
BIANCU;4416;58;362;278;244;811;5,46;21,56;9,43;91,12;79,66;0;67,75;01:16:06;1,8;2,06;6,29;5,53;18,37;8,2;22;21;97;94;2;94;267,84;31,99;0;
COTALI;4092;54;381;222;190;720;4,93;18,37;84,83;77,66;62,59;0;59,06;01:16:06;1,53;1,9;5,44;4,64;17,6;9,32;18;14;73;75;5;75;202,93;29;0;
DAMETTO;3998;53;188;232;201;564;4,86;19,55;0;85,92;66,93;0;37,2;01:16:06;1,67;2,15;5,81;5,04;14,1;4,71;23;18;90;93;0;93;158,37;26,09;0;
DELVECCHIO;5102;67;512;312;256;1130;6,31;21,61;80,85;102,62;95,63;0;90,82;01:16:06;1,87;2,01;6,11;5,03;22,14;10,03;36;26;120;113;7;113;286,57;36,43;0;
FEOLA;4807;63;403;292;273;925;6,03;23,37;13,55;121,53;102,2;0;93,49;01:16:06;2,13;2,53;6,07;5,68;19,23;8,39;31;22;75;104;2;104;241,49;33,43;0;
GERONI;3784;50;118;208;187;548;4,59;19,37;0;69,66;64,7;0;18,48;01:16:06;1,71;1,84;5,49;4,94;14,48;3,13;18;10;59;80;0;80;114,94;25,74;0;
IOTTI;3733;49;186;221;174;514;4,55;19,83;0,67;83,45;62,93;0;45,51;01:16:06;1,69;2,24;5,93;4,65;13,78;4,97;23;21;84;63;0;63;155,33;25,86;0;
MANCA NICOLA;3979;52;313;221;190;657;4,81;19,71;56,46;78,46;77,8;0;69,41;01:16:37;1,96;1,97;5,57;4,77;16,51;7,87;28;18;77;82;4;82;166,74;28,74;0;
MURGIA;3962;52;223;268;228;685;4,93;22,36;9,97;97,91;87,43;0;53,64;01:16:06;2,21;2,47;6,75;5,76;17,28;5,63;30;20;94;110;2;110;181,48;31,59;0;
MURONI;3657;48;127;213;182;542;4,47;20,22;0;82,58;61,95;0;36,21;01:16:06;1,69;2,26;5,82;4,96;14,82;3,47;25;19;94;77;0;77;96,42;27,5;0;
OLIVEIRA;3392;45;114;189;174;517;4,15;20,25;0;70,72;58,33;0;25,28;01:16:06;1,72;2,08;5,58;5,13;15,24;3,37;16;14;75;71;0;71;109,15;27,33;0;
PENNINGTON;4179;55;364;233;219;792;5,1;20,72;22,97;88,69;81,48;0;78,09;01:16:37;1,95;2,12;5,59;5,25;18,96;8,71;25;18;80;91;2;91;223,65;32,31;0;
PINNA S.;4384;58;898;226;174;1021;5,23;17,33;0;81,63;53,91;0;56,79;01:16:06;1,23;1,86;5,16;3,96;23,28;20,49;15;19;82;61;0;61;635,13;34,83;0;
PISANO;4258;56;302;254;197;687;5,17;19,32;28,52;97,53;66,81;0;56,27;01:16:06;1,57;2,29;5,97;4,63;16,13;7,09;18;20;82;79;2;79;207,06;28,64;0;
RAGATZU;4359;57;334;293;246;780;5,37;21,98;0;105,02;78,55;0;72,58;01:16:37;1,8;2,41;6,71;5,64;17,89;7,67;27;22;87;105;0;105;238,29;31,41;0;
SENESI;4181;55;400;257;214;740;5,09;20,47;10,94;96,21;75,49;0;89,05;01:16:37;1,81;2,3;6,14;5,11;17,71;9,58;22;21;90;69;2;69;281,38;31,55;0;
SILENZI;4092;54;328;278;229;675;5,13;23,23;0;111,99;93,54;0;73,51;01:16:06;2,29;2,74;6,79;5,6;16,5;8,01;33;23;78;92;0;92;271,39;29,88;0;
SONG ;3864;51;226;199;176;560;4,62;17,49;1,38;62,54;52,41;0;39,03;01:16:06;1,36;1,62;5,15;4,56;14,5;5,86;17;13;53;73;0;73;168,28;25,46;0;
VALLOCCHIA;3764;60;1062;230;154;1124;5,52;18,97;18,49;91,63;38,85;0;78,56;01:02:50;1,03;2,43;6,11;4,09;29,87;28,2;11;30;98;38;1;38;437,27;42,98;0;
VISPO;2183;32;2;65;51;57;2,74;10,2;0;28,21;17,11;0;7,82;01:07:55;0,78;1,29;3;2,34;2,61;0,08;4;9;41;39;0;39;1,79;7,46;0;
