;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3843;54;121;251;203;714;4,92;17,61;13,76;84,23;68,73;69,02;85,88;01:11:03;1,79;2,19;6,54;5,28;18,57;3,13;21;20,8;90,4;67,8;0,1;67,8;232,64;34,44;25,75;
ALTARE ;3901;55;191;292;209;802;5,05;18,91;14,24;104,55;63,5;69,12;126,01;01:11:03;1,63;2,68;7,48;5,35;20,57;4,89;18;27;109;73;0;73;286,59;38,29;27,03;
ARBOLEDA;3738;53;128;290;251;793;4,96;21,68;25;98,23;91,61;70,37;95,87;01:11:03;2,45;2,63;7,77;6,72;21,21;3,42;33;25;109;95;0;95;239,5;38,8;26,14;
CADILI;3922;55;110;299;250;867;5,19;21,49;21,13;114,3;88,21;69,8;106,46;01:11:03;2,25;2,91;7,63;6,37;22,11;2,82;26;23;106;73;1;73;251;40,53;29;
DALLA BERNARDINA ;3760;53;164;247;198;704;4,82;17,77;32,21;81,96;81,29;68,76;90,53;01:11:03;2,16;2,18;6,56;5,27;18,73;4,36;25;17;87;74;0;74;236,4;34,44;26,13;
DEMARCUS ;3771;53;112;239;210;728;4,83;17,52;1,39;79,46;72,34;69,73;74,55;01:11:03;1,92;2,11;6,35;5,57;19,3;2,97;20;25;99;84;0;84;223,87;35,24;24,13;
DORATIOTTO ;3785;53;94;222;167;607;4,76;15,53;0;73,86;57,63;68,62;84,92;01:11:03;1,52;1,95;5,87;4,4;16,03;2,49;14;22;78;43;0;43;236,22;30,99;23,61;
EMERSON;3728;52;77;206;155;547;4,62;13,63;12,92;54,93;43,47;70,17;56,63;01:11:03;1,17;1,47;5,53;4,15;14,67;2,07;14;11;68;49;0;49;192,51;27,98;26,84;
LA ROSA ;3844;54;96;226;193;683;4,86;15,98;0;71,15;56,33;69,39;57,79;01:11:03;1,47;1,85;5,87;5,03;17,77;2,51;20;20;87;72;0;72;232,75;32,48;22,85;
PISANO;3761;53;89;243;196;700;4,81;17,5;14,6;77,67;62,09;70,46;70,69;01:11:03;1,65;2,06;6,46;5,21;18,62;2,37;22;22;99;62;0;62;216,17;34,34;25,29;
PITZALIS;4223;59;145;247;202;706;5,34;16,06;16,09;86,19;70,84;63,82;95,39;01:11:03;1,68;2,04;5,85;4,79;16,72;3,43;18;16;62;53;0;53;211,43;31,35;26,52;
