;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4714;104;607;251;219;1166;9,66;20,08;70,83;89,46;74,99;0;104,4;00:45:23;1,58;1,9;5,33;4,64;24,69;12,86;24,9;18,4;67,2;76,5;2,5;76,5;383,39;39,25;0;
DORATIOTTO ;4795;106;545;274;226;1147;9,83;20,26;45,08;98,21;62,24;0;102,28;00:45:23;1,3;2,05;5,71;4,71;23,92;11,36;23;15;65;73;1;73;369,77;39,14;0;
IOTTI;4239;93;473;229;186;969;8,59;18,88;51,16;71,69;56,86;0;67,86;00:45:23;1,34;1,69;5,4;4,39;22,85;11,16;12;13;60;54;1;54;313,58;36,97;0;
LA ROSA ;4554;100;593;248;204;1124;9,32;19,95;72,31;94,67;60,26;0;107,79;00:45:23;1,32;2,08;5,44;4,47;24,68;13,02;18;24;70;68;3;68;385,85;39,49;0;
LELLA ;5026;111;780;338;293;1372;10,71;24,9;90,39;129,42;120,64;0;177,53;00:45:23;2,4;2,57;6,72;5,83;27,3;15,51;44;30;95;113;4;113;434,74;44,17;0;
MARTINIELLO;4817;106;504;235;218;1194;9,8;19,35;6,12;85,43;76,61;0;57,59;00:45:23;1,59;1,77;4,88;4,52;24,79;10,47;26;20;80;81;0;81;427,07;38,92;0;
OGUNSEYE;4425;98;644;261;226;1082;9,15;21,22;118,98;101,01;76;0;135,17;00:45:23;1,72;2,28;5,89;5,12;24,44;14,56;21;24;63;74;3;74;385,39;39,06;0;
PARIGI;4768;105;613;263;229;1155;9,87;21,43;79,6;100,77;88,87;0;117,52;00:45:23;1,86;2,11;5,52;4,79;24,23;12,86;36;20;68;88;3;88;334,55;39,04;0;
PENNINGTON;5075;112;596;245;242;1273;10,36;19,68;31,45;83,86;83,8;0;88,95;00:45:23;1,65;1,65;4,82;4,77;25,08;11,75;28;16;63;81;1;81;421,35;39,66;0;
PISANO;4769;105;621;201;169;1103;9,46;16,3;99,91;57,52;55,23;0;104,89;00:45:23;1,16;1,21;4,21;3,54;23,13;13,03;20;9;48;64;4;64;376,69;35,87;0;
PITZALIS;4673;103;697;219;198;1238;9,47;18,8;113,3;71,97;69,34;0;84,42;00:45:23;1,48;1,54;4,69;4,23;26,49;14,93;21;13;60;69;5;69;384,88;40,17;0;
