;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;729;49;39;71;68;179;4,99;30,34;1,93;29,29;33,01;71,32;38,75;00:14:44;4,49;4;9,78;9,37;24,52;5,27;10,33;7,5;24;24,67;0;24,67;70,55;45,41;23,2;4,41;00:00:06;71,32;00:00:11;00:00:00;00:00:49;00:00:09;00:00:11;00:00:11;00:00:27;00:00:25;
BOCCIA;708;48;65;69;70;181;4,91;32,18;6,92;25,65;35,11;72,01;42,38;00:14:44;4,96;3,62;9,7;9,83;25,56;9,18;11;7;22;23;0;23;71,1;45,55;24,73;4,35;00:00:10;72,01;00:00:12;00:00:00;00:00:48;00:00:09;00:00:12;00:00:09;00:00:26;00:00:25;
BRIGNANI;716;49;53;77;66;183;5,02;33,66;4,66;34,33;36,07;70,92;55,74;00:14:44;5,04;4,8;10,78;9,2;25,58;7,45;9;8;25;28;0;28;62,15;48,12;24,79;4,44;00:00:08;70,92;00:00:12;00:00:00;00:00:48;00:00:13;00:00:12;00:00:13;00:00:28;00:00:24;
EMERSON;813;55;47;78;74;204;5,56;30,18;0;30,7;41,44;68,98;39,85;00:14:44;5,1;3,78;9,61;9,1;25,08;5,82;14;8;23;30;0;30;72,74;45,71;23,73;4,92;00:00:07;68,98;00:00:14;00:00:00;00:00:55;00:00:09;00:00:14;00:00:12;00:00:29;00:00:26;
GIANDONATO;594;40;9;55;51;135;3,92;25,7;0;20,69;19,92;77,05;15,44;00:14:44;3,35;3,48;9,33;8,64;22,66;1,53;7;4;19;15;0;15;46,37;42,63;20,27;3,47;00:00:01;77,05;00:00:08;00:00:00;00:00:41;00:00:04;00:00:08;00:00:08;00:00:23;00:00:21;
RAGATZU;781;53;35;82;81;210;5,39;31,35;0;34,37;33,23;68,51;41,52;00:14:44;4,25;4,4;10,44;10,4;26,85;4,5;8;8;30;26;0;26;112,09;48,11;22,09;4,76;00:00:06;68,51;00:00:13;00:00:00;00:00:57;00:00:10;00:00:13;00:00:12;00:00:32;00:00:31;
UDHO;760;52;24;67;69;163;5,14;28,96;0;29,99;32,31;70,43;37,55;00:14:44;4,25;3,95;8,82;9,07;21,42;3,16;13;10;25;26;0;26;58,81;42,31;23,56;4,55;00:00:04;70,43;00:00:11;00:00:00;00:00:45;00:00:09;00:00:11;00:00:11;00:00:24;00:00:25;
