;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;956;164;76;31;23;441;13,73;9,28;3,03;7,95;6,56;30,79;9,09;00:05:50;0,81;0,89;3,46;2,82;44,76;7,52;1,83;2,17;11,67;7,17;0;7,17;398,21;58,63;22,32;4,82;00:00:13;30,79;00:00:02;00:00:00;00:01:38;00:00:02;00:00:02;00:00:03;00:00:13;00:00:09;
BOCCIA;849;145;41;52;64;260;13,44;19,5;11,12;10,76;20,99;20,79;16,32;00:05:50;2,47;1,27;6,06;7,53;30,62;4,85;6;3;16;20;0;20;55;47,4;26,48;4,71;00:00:06;20,79;00:00:08;00:00:01;00:01:11;00:00:03;00:00:08;00:00:04;00:00:20;00:00:25;
LA ROSA ;1057;181;373;36;3;641;14,64;4,74;0;10,49;0;38,38;12,37;00:05:51;0;0,99;3,41;0,24;60,69;35,34;0;5;14;0;0;0;653,82;72,35;21,67;5,14;00:01:05;38,38;00:00:00;00:00:00;00:02:04;00:00:03;00:00:00;00:00:04;00:00:15;00:00:02;
LELLA ;1059;181;11;20;3;553;14,46;3,1;0;5,32;0;33,63;1,52;00:05:50;0;0,5;1,85;0,31;52,18;1,01;0;2;12;0;0;0;598,32;64,04;19,57;5,07;00:00:01;33,63;00:00:00;00:00:00;00:01:59;00:00:00;00:00:00;00:00:02;00:00:09;00:00:01;
MANCINI;990;169;2;17;3;504;13,61;3,87;0;3,12;0,05;35,83;0,93;00:05:50;0;0,32;1,69;0,3;50,87;0,2;0;0;9;0;0;0;539,81;63,84;19,57;4,77;00:00:00;35,83;00:00:00;00:00:00;00:01:50;00:00:00;00:00:00;00:00:01;00:00:07;00:00:01;
PINNA S.;767;131;22;47;58;197;12,18;19,98;7,03;15,02;17,89;22,5;19,23;00:05:50;2,33;1,96;6,15;7,61;25,67;2,84;5;3;10;22;0;22;75,74;42,57;26,52;4,27;00:00:03;22,5;00:00:07;00:00:00;00:00:54;00:00:04;00:00:07;00:00:05;00:00:19;00:00:25;
UDHO;1015;174;9;16;9;492;14,04;4,51;0;3,02;0,41;33,62;4,19;00:05:50;0,04;0,3;1,61;0,91;48,49;0,85;0;0;9;1;0;1;466,56;61,56;20,09;4,92;00:00:01;33,62;00:00:00;00:00:00;00:01:50;00:00:00;00:00:00;00:00:01;00:00:08;00:00:03;
