;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;1982;83;135;105;98;422;7,44;16,05;6,89;29,18;38,14;49,74;46,62;00:23:50;2,02;1,54;5,47;5,09;21,25;6,74;12,14;5,86;28,86;31,86;0;31,86;177,32;36,12;24,61;10,64;00:00:22;49,74;00:00:14;00:00:00;00:01:50;00:00:10;00:00:14;00:00:12;00:00:44;00:00:40;
ARBOLEDA;1682;72;137;123;109;384;6,85;22,92;0;52,47;53,84;58,11;70,65;00:23:22;3,2;3,12;7,32;6,49;22,84;8,14;18;12;39;33;0;33;168,53;41,62;22,8;9,6;00:00:23;58,11;00:00:19;00:00:00;00:01:40;00:00:17;00:00:19;00:00:21;00:00:50;00:00:43;
BOCCIA;2406;101;159;129;136;527;9,09;16,83;6,05;32,52;57,3;37,8;60,88;00:23:55;2,38;1,35;5,35;5,64;21,91;6,6;20;4;37;49;0;49;158,47;36,26;24,74;13,05;00:00:25;37,8;00:00:22;00:00:00;00:02:20;00:00:12;00:00:22;00:00:14;00:00:53;00:00:56;
BRIGNANI;2272;95;133;93;94;475;8,29;12,78;0,83;23,12;33,86;40,98;25,32;00:23:55;1,49;1,02;4,07;4,12;20,9;5,87;10;1;23;30;0;30;205,81;34,21;24,09;11,9;00:00:22;40,98;00:00:13;00:00:00;00:02:04;00:00:06;00:00:13;00:00:10;00:00:40;00:00:39;
EMERSON;2292;96;152;95;87;463;8,27;11,52;15,88;21,22;24,03;40,97;34,14;00:23:55;1,05;0,93;4,14;3,79;20,21;6,61;7;5;20;30;0;30;189,96;33,09;25,42;11,87;00:00:24;40,97;00:00:09;00:00:02;00:01:58;00:00:07;00:00:09;00:00:10;00:00:41;00:00:34;
PINNA S.;1420;59;65;80;73;267;5,34;16,12;5,9;16,13;36,24;64,32;32,33;00:23:55;2,55;1,14;5,63;5,14;18,77;4,6;12;4;22;23;0;23;96,26;32,6;24,67;7,66;00:00:10;64,32;00:00:12;00:00:00;00:01:12;00:00:07;00:00:12;00:00:07;00:00:36;00:00:31;
PISANO;1387;58;100;98;84;309;5,33;18,63;0;27,36;29,53;67;40,99;00:23:55;2,13;1,97;7,05;6,07;22,3;7,23;12;9;32;32;0;32;146,67;39,07;21,85;7,64;00:00:17;67;00:00:12;00:00:00;00:01:21;00:00:09;00:00:12;00:00:12;00:00:41;00:00:37;
TRAVAGLINI;2414;101;197;115;106;527;8,88;13,69;19,57;31,46;32,19;39,15;62,06;00:23:55;1,33;1,3;4,78;4,39;21,83;8,14;6;6;29;26;0;26;275,5;36,1;28,72;12,75;00:00:32;39,15;00:00:12;00:00:02;00:02:13;00:00:12;00:00:12;00:00:12;00:00:44;00:00:39;
