;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;1086;179;192;63;26;511;15,6;12,76;0;22,85;7,07;28,67;26,04;00:06:04;0,65;2,1;5,8;2,39;47,03;17,58;3,14;10,86;27;7,57;0;7,57;480,02;64,19;22,54;5,69;00:00:33;28,67;00:00:02;00:00:00;00:01:50;00:00:06;00:00:02;00:00:10;00:00:24;00:00:10;
BOCCIA;1101;181;280;74;35;530;16,26;15,92;0;33,99;13,26;29,62;44,18;00:06:04;1,2;3,09;6,7;3,16;48,16;25,43;8;18;27;13;0;13;507,21;65,97;23,59;5,93;00:00:48;29,62;00:00:05;00:00:00;00:01:50;00:00:11;00:00:05;00:00:14;00:00:27;00:00:13;
BRIGNANI;1119;184;345;74;27;562;16,26;14,05;0;28,78;7,57;28,95;40,56;00:06:04;0,68;2,57;6,59;2,44;50,2;30,88;4;15;29;8;0;8;554,17;67,3;23,75;5,93;00:00:59;28,95;00:00:03;00:00:00;00:01:54;00:00:10;00:00:03;00:00:12;00:00:26;00:00:11;
CHIERICO;1077;177;200;67;22;504;15,49;12,84;0;25,22;5,97;29,97;27,37;00:06:04;0,55;2,34;6,25;2,05;46,76;18,61;2;12;28;6;0;6;469,4;64,4;23,19;5,64;00:00:34;29,97;00:00:02;00:00:00;00:01:47;00:00:06;00:00:02;00:00:11;00:00:26;00:00:10;
DEMARCUS ;1095;180;192;59;18;503;15,49;10,97;0;16,85;5,25;26,31;19,51;00:06:04;0,48;1,54;5,36;1,6;45,93;17,5;2;6;29;5;0;5;479,35;62,64;22,35;5,64;00:00:33;26,31;00:00:02;00:00:00;00:01:48;00:00:04;00:00:02;00:00:08;00:00:24;00:00:07;
EMERSON;1073;177;216;65;22;496;15,47;13,15;0;20,33;5,25;29,46;24,34;00:06:04;0,49;1,89;6,03;2,09;46,22;20,12;3;10;28;6;0;6;441,88;63,72;22,45;5,64;00:00:37;29,46;00:00:02;00:00:00;00:01:46;00:00:06;00:00:02;00:00:09;00:00:25;00:00:09;
LA ROSA ;1072;176;52;50;25;488;15,02;9,95;0;17,12;6;28,02;12,17;00:06:04;0,56;1,6;4,68;2,37;45,5;4,83;1;6;24;8;0;8;462,44;61,43;21,08;5,47;00:00:09;28,02;00:00:02;00:00:00;00:01:51;00:00:03;00:00:02;00:00:08;00:00:21;00:00:10;
MANCINI;1064;175;61;53;32;494;15,24;12,41;0;17,63;6,2;28,36;14,14;00:06:04;0,58;1,66;4,97;3,03;46,46;5,7;2;9;24;7;0;7;445,68;63,87;21,38;5,55;00:00:10;28,36;00:00:02;00:00:00;00:01:53;00:00:03;00:00:02;00:00:09;00:00:23;00:00:13;
