;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1200;98;5;39;30;192;8,33;9,23;0,83;10,34;7,59;38,81;4,83;00:12:11;0,62;0,87;3,28;2,43;15,83;0,44;2,36;2,14;12,64;10,07;0;10,07;67,98;25,71;19,29;
ARBOLEDA;1381;113;0;48;54;312;9,92;13,06;0;8,84;20,65;35,31;3,17;00:12:11;1,49;0,64;3,45;3,93;22,6;0;11;0;18;21;0;21;67,54;34,41;18,77;
BELLONI ;1215;100;6;47;32;234;8,52;10,34;0;10,85;3,22;40,62;3,25;00:12:11;0,27;0,89;3,86;2,6;19,27;0,51;0;2;19;6;0;6;171,04;30,1;19,38;
COCCO;1245;102;0;28;24;155;8,44;6,76;0;7,24;7,86;35,42;1,51;00:12:11;0,63;0,58;2,28;1,93;12,44;0;2;0;9;8;0;8;19,52;20,44;17,19;
DEMARCUS ;1194;98;11;51;35;221;8,42;11,04;0;14,61;8,58;40;7,47;00:12:11;0,72;1,22;4,25;2,9;18,48;0,9;4;3;15;15;0;15;81,85;29,68;20,89;
EMERSON;1262;104;0;37;36;178;8,74;9;0;7,24;6,76;36,9;1,19;00:12:11;0,54;0,57;2,96;2,87;14,07;0;2;2;10;8;0;8;0;22,02;15,99;
GIANDONATO;1145;94;0;19;17;112;7,65;5,18;0;4,75;2,53;35,69;0,66;00:12:11;0,22;0,41;1,67;1,47;9,74;0;0;0;5;5;0;5;7,04;16,79;16,77;
LA ROSA ;1340;110;0;39;37;290;9,34;9,72;0;8,82;13,72;35,92;1,09;00:12:11;1,02;0,66;2,88;2,73;21,66;0;8;1;13;15;0;15;108,53;32,54;18,31;
LELLA ;1137;93;1;47;22;203;7,92;9,64;0;15,2;5,53;41,35;7,82;00:12:11;0,49;1,34;4,11;1,96;17,87;0,13;0;4;14;7;0;7;117,31;29,5;19,4;
OCCHIONI;1186;97;0;48;41;226;8,43;11,82;0;14,13;10,98;41,95;5,29;00:12:11;0,93;1,19;4,05;3,47;19,05;0;2;1;19;21;0;21;95,81;30,33;18,68;
PALESI;1064;87;24;41;22;169;7,4;9,47;11,62;14,1;6,62;43,89;13,92;00:12:11;0,62;1,32;3,81;2,07;15,91;2,29;1;7;12;4;0;4;100,91;26,61;25,77;
PISANO;1170;96;0;25;13;94;7,84;5,56;0;4,54;1,54;38,08;1;00:12:11;0,13;0,39;2,11;1,1;8,03;0;0;0;6;1;0;1;0;14,32;15,99;
RAGATZU;1187;97;2;43;28;140;8,24;9,32;0;6,94;4,93;37,9;1,62;00:12:11;0,42;0,58;3,58;2,34;11,79;0,14;0;1;9;10;0;10;20,33;21,18;19,42;
TRAVAGLINI;1115;92;1;31;20;142;7,59;7,22;0;11,34;4,76;39,3;3,72;00:12:11;0,43;1,02;2,77;1,82;12,74;0,11;1;3;10;7;0;7;14,62;21,88;19,75;
UDHO;1153;95;24;48;32;208;8,13;11,06;0;16,17;8,58;41,09;15,94;00:12:11;0,74;1,4;4,13;2,81;18,02;2,11;2;6;18;13;0;13;147,22;30,19;23,69;
