;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;1306;65;50;78;48;229;5,71;14,04;2,48;23,75;14,3;61,98;29,45;00:20:11;1,09;1,81;5,98;3,67;17,55;3,81;1,75;4,75;31,5;11;0;11;93,31;32,85;23,74;6,92;00:00:08;61,98;00:00:05;00:00:00;00:01:05;00:00:06;00:00:05;00:00:10;00:00:36;00:00:20;
BIANCU;1349;67;69;93;56;250;6,04;16,77;0;32,78;21,63;61,75;45,98;00:20:11;1,6;2,43;6,88;4,16;18,54;5,1;5;8;36;15;0;15;122,9;35,21;23,38;7,32;00:00:11;61,75;00:00:07;00:00:00;00:01:09;00:00:10;00:00:07;00:00:14;00:00:41;00:00:22;
DEMARCUS ;1280;63;54;72;45;198;5,53;12,65;0;22,54;13,92;60,62;28,17;00:20:11;1,09;1,76;5,59;3,54;15,44;4,18;2;5;31;13;0;13;88,16;29,45;23,04;6,7;00:00:09;60,62;00:00:05;00:00:00;00:00:55;00:00:06;00:00:05;00:00:09;00:00:32;00:00:19;
MANCINI;1320;65;25;65;37;211;5,6;10,81;0;16,11;6,4;60,93;15,75;00:20:11;0,49;1,22;4,92;2,8;16;1,9;0;3;27;8;0;8;95,28;30,08;21,62;6,79;00:00:04;60,93;00:00:02;00:00:00;00:01:00;00:00:04;00:00:02;00:00:08;00:00:30;00:00:17;
UDHO;1277;63;52;83;53;258;5,67;15,91;9,93;23,58;15,24;64,63;27,88;00:20:11;1,19;1,85;6,52;4,18;20,22;4,07;0;3;32;8;0;8;66,89;36,65;26,92;6,87;00:00:08;64,63;00:00:05;00:00:01;00:01:14;00:00:05;00:00:05;00:00:09;00:00:41;00:00:22;
