;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;5095;124;325;213;212;1211;10,84;13,25;69,88;58,57;66,22;27,23;108,83;00:41:12;1,3;1,16;4,2;4,16;23,67;6,46;17,17;10;52,17;59,17;1,83;59,17;452,14;37,78;28,12;26,8;00:00:51;27,23;00:00:24;00:00:09;00:05:11;00:00:23;00:00:24;00:00:23;00:01:24;00:01:24;
BOCCIA;4799;116;349;245;231;1104;10,39;15,26;114,1;78,05;65,09;32,21;131,29;00:41:12;1,36;1,63;5,11;4,81;22,99;7,27;17;13;72;59;4;59;427,04;38,25;28,63;25,69;00:00:54;32,21;00:00:26;00:00:15;00:04:49;00:00:27;00:00:26;00:00:31;00:01:41;00:01:37;
LA ROSA ;5556;135;166;186;169;1254;11,55;10,7;14,62;50,86;48,06;21,43;65,13;00:41:12;0,86;0,92;3,34;3,05;22,57;2,99;13;9;49;40;0;40;475,13;36,06;26,32;28,56;00:00:27;21,43;00:00:18;00:00:02;00:05:38;00:00:15;00:00:18;00:00:20;00:01:15;00:01:08;
PALESI;5593;136;352;247;246;1501;12,02;14,44;25,69;62,58;84,79;22,96;106,75;00:41:12;1,52;1,12;4,41;4,4;26,84;6,29;27;10;55;81;0;81;542,22;41,71;27,3;29,72;00:00:57;22,96;00:00:32;00:00:03;00:06:27;00:00:24;00:00:32;00:00:25;00:01:37;00:01:38;
PISANO;4555;111;276;161;146;962;9,45;10,45;67,34;42,51;37,74;33,81;82,64;00:41:12;0,83;0,93;3,54;3,19;21,13;6,07;12;8;49;44;2;44;378,8;33,5;28,11;23,36;00:00:43;33,81;00:00:15;00:00:09;00:04:02;00:00:17;00:00:15;00:00:16;00:01:04;00:01:01;
RAGATZU;4746;115;430;228;241;1123;10,27;15,19;100,32;62,75;86,49;28,93;147,01;00:41:12;1,82;1,32;4,79;5,07;23,67;9,07;26;15;58;79;3;79;463,26;38,05;30,26;25,39;00:01:08;28,93;00:00:31;00:00:13;00:04:35;00:00:30;00:00:31;00:00:24;00:01:25;00:01:35;
TRAVAGLINI;5322;129;378;214;238;1320;11,35;13,49;97,19;54,66;75,18;24,07;120,12;00:41:12;1,41;1,03;4,01;4,46;24,81;7,1;8;5;30;52;2;52;426,38;39,12;28,08;28,05;00:00:59;24,07;00:00:25;00:00:13;00:05:35;00:00:25;00:00:25;00:00:20;00:01:21;00:01:27;
