;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;1004;171;219;70;44;542;15,76;19,35;1,74;28,53;19,57;36,72;32,97;00:05:53;1,94;2,83;6,97;4,35;54,01;21,69;11;12,5;29,17;15,83;0;15,83;465,94;71,88;23,69;5,57;00:00:37;36,72;00:00:08;00:00:00;00:01:56;00:00:08;00:00:08;00:00:12;00:00:26;00:00:15;
BIANCU;1011;172;191;69;48;514;15,85;19,18;0;24,04;20,47;33,78;35,55;00:05:53;2,02;2,38;6,86;4,73;50,87;18,89;13;8;26;15;0;15;429,4;69,09;23,52;5,6;00:00:32;33,78;00:00:08;00:00:00;00:01:53;00:00:08;00:00:08;00:00:09;00:00:26;00:00:17;
LELLA ;1036;176;302;76;44;576;16,42;20,58;0;36,8;20,4;37,06;41,91;00:05:53;1,97;3,55;7,37;4,25;55,64;29,13;12;20;29;16;0;16;527,77;73,76;23,3;5,8;00:00:52;37,06;00:00:08;00:00:00;00:02:00;00:00:10;00:00:08;00:00:15;00:00:27;00:00:15;
PALESI;968;164;194;56;32;537;14,85;16,7;0;25,1;14,35;38,12;17,69;00:05:53;1,48;2,59;5,77;3,28;55,44;20,09;11;12;27;16;0;16;430,51;71,62;23,68;5,25;00:00:33;38,12;00:00:06;00:00:00;00:01:57;00:00:05;00:00:06;00:00:11;00:00:23;00:00:13;
PINNA S.;1014;172;154;75;45;534;16,26;22;0;32,8;22,02;35;44,74;00:05:53;2,17;3,24;7,39;4,47;52,66;15,24;13;8;30;15;0;15;533,94;72,15;23,41;5,74;00:00:26;35;00:00:08;00:00:00;00:01:57;00:00:11;00:00:08;00:00:13;00:00:27;00:00:15;
RENAULT ;1018;173;312;79;55;593;16,15;20,67;10,43;28,09;25,1;39,02;36,74;00:05:53;2,47;2,76;7,77;5,43;58,24;30,61;10;13;34;16;0;16;443,1;75,23;24,94;5,7;00:00:51;39,02;00:00:09;00:00:01;00:02:01;00:00:09;00:00:09;00:00:12;00:00:28;00:00:18;
TRAVAGLINI;978;166;158;65;39;501;15,05;16,94;0;24,37;15,09;37,35;21,19;00:05:53;1,54;2,49;6,64;3,96;51,21;16,19;7;14;29;17;0;17;430,94;69,45;23,31;5,31;00:00:26;37,35;00:00:06;00:00:00;00:01:50;00:00:05;00:00:06;00:00:12;00:00:25;00:00:15;
