;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;171;94;0;28;23;56;10,68;46,48;0;11,37;9,64;0;2,99;00:01:48;5,69;6,71;16,49;13,5;32,61;0,17;4;3,4;15,6;11,6;0;11,6;0,27;56,07;0;
OGUNSEYE;153;100;0;25;19;46;11,09;43,59;0;10,63;7,51;0;1,41;00:01:32;4,91;6,95;16,48;12,71;30,02;0;6;4;18;11;0;11;0;54,68;0;
PENNINGTON;196;99;0;28;20;60;10,73;39,63;0;7,54;8,88;0;1,12;00:01:58;4,54;3,85;14,2;10,31;30,44;0;4;1;14;9;0;9;0;51,66;0;
RAGATZU;165;92;0;28;23;53;10,45;46,21;0;10,49;8,79;0;3,17;00:01:47;5,34;6,37;16,8;13,77;32,42;0;4;3;15;13;0;13;0;55,8;0;
SENESI;166;90;1;36;31;66;11,35;63,76;0;16,65;14,61;0;7,96;00:01:50;8,83;10,06;21,5;18,47;39,84;0,81;5;6;19;15;0;15;1,35;66,01;0;
TETTEH;176;91;0;24;22;53;9,86;39,47;0;11,53;8,42;0;1,31;00:01:55;4,78;6,54;13,72;12,39;30,12;0;1;3;12;10;0;10;0;52,39;0;
