;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2235;63;70;196;166;386;6,21;26,71;3,33;74,79;57,49;0;30,6;00:35:25;2,5;3,31;8,68;7,26;16,53;2,92;18,73;20,45;79,64;78,45;0;78,45;57,89;31,63;0;
BIANCU;1706;52;4;135;104;184;4,92;22,87;0;51,79;33,35;0;9,9;00:32:58;1,95;3,04;7,94;6,11;10,77;0,22;7;14;50;45;0;45;3,68;22,92;0;
CALAMAI;2972;79;75;239;217;562;7,88;28,53;11,84;93,14;81,24;0;38,23;00:37:31;2,73;3,13;8,05;7,3;18,89;2,53;33;17;80;96;0;96;51,94;35,13;0;
CETER;2430;71;138;242;214;543;7,33;32,73;4,76;105,97;82,05;0;55,11;00:34:04;3,38;4,36;9,95;8,81;22,35;5,69;19;34;99;84;0;84;109,94;41,21;0;
MARTINIELLO;2314;65;43;200;164;356;6,35;26,4;0;72,46;50,9;0;24,89;00:35:38;2,2;3,13;8,63;7,08;15,37;1,86;21;17;74;79;0;79;36,05;30,36;0;
MURONI;1352;38;0;102;74;105;3,52;21,12;0;39,44;25,55;0;4,86;00:36:03;1,89;2,92;7,55;5,45;7,78;0;9;10;56;41;0;41;0;17,85;0;
OGUNSEYE;2339;68;99;197;163;411;6,61;24,84;5,41;76,98;49,59;0;33,15;00:34:10;2,12;3,29;8,41;6,96;17,58;4,22;18;16;79;77;0;77;78,3;32,98;0;
PENNINGTON;2491;73;88;209;202;516;7,26;28,48;0;67,31;73,22;0;36,36;00:34:07;2,94;2,7;8,37;8,11;20,72;3,53;17;19;74;79;0;79;86,95;37,69;0;
RAGATZU;2265;60;115;184;153;374;5,87;25,27;14,57;67,84;49,41;0;35,8;00:37:26;2,18;3;8,12;6,76;16,51;5,1;14;20;67;73;0;73;64,31;31,08;0;
SENESI;2003;56;30;132;91;210;5,19;19,23;0;49,24;27,02;0;13,34;00:35:38;1,35;2,46;6,59;4,55;10,49;1,49;4;15;61;43;0;43;28,26;21,9;0;
TETTEH;2200;61;20;223;180;351;6,04;28,44;0;87,15;62,42;0;21,07;00:36:10;2,84;3,96;10,12;8,19;15,97;0,92;27;28;109;114;0;114;20,28;31,38;0;
VALLOCCHIA;2507;70;163;296;266;638;7,36;35,85;0;111,41;97,63;0;63,85;00:35:48;3,89;4,44;11,79;10,59;25,42;6,49;37;35;127;132;0;132;157,05;45,41;0;
