;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;5023;122;371;243;263;1209;10,85;15,1;122,92;55,51;84,55;27,45;133,42;00:41:13;1,68;1,11;4,83;5,24;24,07;7,38;19;6;47;68;4;68;351,21;38,61;28,62;26,85;00:00:57;27,45;00:00:30;00:00:16;00:05:13;00:00:27;00:00:30;00:00:21;00:01:32;00:01:43;
MANCINI;5023;122;371;243;263;1209;10,85;15,1;122,92;55,51;84,55;27,45;133,42;00:41:13;1,68;1,11;4,83;5,24;24,07;7,38;19;6;47;68;4;68;351,21;38,61;28,62;26,85;00:00:57;27,45;00:00:30;00:00:16;00:05:13;00:00:27;00:00:30;00:00:21;00:01:32;00:01:43;
