;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4469;106;243;232;230;983;9,62;16,67;64,45;70,84;86,55;36,74;110,08;00:41:59;1,93;1,57;5,17;5,12;21,77;5,41;22,56;10,78;61;69,78;1,11;69,78;303,29;36,42;27,71;
ARBOLEDA;4697;112;309;322;305;1187;10,56;21,98;30,63;112,37;124,39;35,18;156,3;00:41:59;2,65;2,39;6,84;6,5;25,28;6,58;31;26;103;100;0;100;401,02;42,69;25,35;
EMERSON;3929;94;151;143;141;618;8,08;11,54;41,31;30,59;43,25;42,56;43,76;00:41:59;1,1;0,78;3,65;3,59;15,74;3,83;13;5;34;44;1;44;128,35;26,54;26,93;
EVRALD;4053;96;298;243;235;916;8,9;19,18;139,69;78,05;89,35;44,37;145,61;00:41:59;2,2;1,93;6;5,8;22,59;7,36;20;9;64;66;2;66;222,27;37,98;30,99;
GIANDONATO;4319;103;96;147;159;774;8,9;11,87;0;42,04;53,66;35,56;43,86;00:41:59;1,24;0,97;3,4;3,68;17,92;2,23;17;10;37;47;0;47;279,32;29,74;22,75;
LA ROSA ;5041;120;211;244;233;1230;10,7;15,16;25,55;63,88;76,79;30,47;72,54;00:41:59;1,52;1,27;4,84;4,63;24,4;4,19;18;10;59;72;0;72;443,78;39,29;27,17;
LELLA ;4997;119;390;295;326;1319;11,08;20,33;112,28;103,37;121,66;30,52;160,34;00:41:59;2,43;2,07;5,9;6,52;26,4;7,81;35;7;77;98;3;98;409,75;42,99;29,68;
PALESI;4742;113;236;237;223;1052;10,07;15,26;61,74;67,48;80,24;35,09;90,46;00:41:59;1,69;1,42;5,01;4,71;22,18;4,98;26;11;62;74;1;74;358,61;36,76;27,09;
RAGATZU;4269;102;226;209;207;804;9,06;15,11;79,32;56,76;77,94;35,19;125,37;00:41:59;1,83;1,33;4,9;4,84;18,84;5,29;20;4;51;57;2;57;238;32,88;30,18;
UDHO;4176;99;266;250;242;942;9,21;19,62;89,48;83,04;111,71;41,72;152,5;00:41:59;2,68;1,99;5,97;5,8;22,56;6,37;23;15;62;70;1;70;248,54;38,95;29,22;
