;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);EEE;T_SHI;%T_Recovery;T_A1;T_S6;T_MPHI;T_MP5;T_A1;T_A8;T_AccHI;T_DecHI;
Team Average;1588;74;97;148;142;420;7,32;27,23;4,95;52,88;59,39;58,28;74,15;00:21:21;3,74;3,33;9,31;8,94;26,46;6,14;17,17;13,67;48,17;49,17;0;49,17;171,46;46,87;24,89;9,38;00:00:16;58,28;00:00:22;00:00:00;00:01:55;00:00:17;00:00:22;00:00:20;00:00:57;00:00:55;
BOCCIA;1583;74;80;147;135;356;7,15;24,69;1,12;51,81;44,95;56,34;73,26;00:21:21;2,84;3,27;9,3;8,51;22,52;5,05;12;17;58;52;0;52;146,95;42,25;24,25;9,17;00:00:13;56,34;00:00:18;00:00:00;00:01:42;00:00:17;00:00:18;00:00:20;00:00:59;00:00:55;
LELLA ;1588;74;61;162;149;440;7,45;29,45;20,8;63,89;63,08;57,41;71,61;00:21:21;3,97;4,02;10,22;9,36;27,71;3,83;18;11;48;51;0;51;185,44;49,47;27,59;9,55;00:00:09;57,41;00:00:24;00:00:02;00:02:02;00:00:17;00:00:24;00:00:26;00:01:03;00:00:59;
PISANO;1571;74;179;133;134;449;7,12;25,16;5,06;40,85;62,79;59,78;87,02;00:21:21;4;2,6;8,44;8,55;28,55;11,4;15;10;47;40;0;40;195,81;47,98;24,84;9,13;00:00:29;59,78;00:00:21;00:00:00;00:01:54;00:00:19;00:00:21;00:00:15;00:00:50;00:00:48;
RENAULT ;1586;74;62;156;146;408;7,42;29,16;2,72;51,65;66,27;57,69;68,17;00:21:21;4,18;3,26;9,84;9,18;25,71;3,94;25;17;48;58;0;58;148,74;46,56;25,13;9,51;00:00:10;57,69;00:00:26;00:00:00;00:01:57;00:00:17;00:00:26;00:00:21;00:01:02;00:00:59;
TRAVAGLINI;1590;74;59;137;138;422;7,28;26,4;0;52,47;54,73;59,91;56,72;00:21:21;3,44;3,3;8,61;8,66;26,54;3,69;19;13;45;55;0;55;152,75;46,64;23,94;9,33;00:00:09;59,91;00:00:21;00:00:00;00:01:58;00:00:13;00:00:21;00:00:19;00:00:52;00:00:55;
UDHO;1607;75;144;152;151;446;7,48;28,52;0;56,61;64,54;58,57;88,13;00:21:21;4,01;3,52;9,47;9,4;27,74;8,93;14;14;43;39;0;39;199,04;48,35;23,62;9,59;00:00:24;58,57;00:00:23;00:00:00;00:01:58;00:00:19;00:00:23;00:00:21;00:00:56;00:00:56;
