;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;968;176;42;17;3;303;13,99;2,28;0;4,44;0,38;18,32;2,81;00:05:30;0,04;0,43;1,62;0,28;29,18;3,94;0;1,53;7,53;0,2;0;0,2;300,31;39,16;18,95;
ARBOLEDA;1049;191;117;24;5;359;15,42;4,46;0;11,53;0,49;14,11;7,85;00:05:30;0,05;1,1;2,31;0,46;34,24;11,19;0;8;10;0;0;0;372,4;46,34;21,62;
BELLONI ;1062;193;156;22;3;392;15,37;2,87;0;5,02;0;16,79;2,76;00:05:30;0;0,47;2,06;0,28;36,92;14,73;0;2;11;0;0;0;392,86;48,08;21,78;
COCCO;1045;190;114;26;3;362;15,08;2,61;0;5,46;0,21;16,51;4,68;00:05:30;0,02;0,52;2,47;0,27;34,66;10,95;0;1;9;0;0;0;371,43;45,81;21,13;
DEMARCUS ;1039;189;20;15;6;346;15,12;3,44;0;5,05;1,77;12,98;2,23;00:05:30;0,17;0,49;1,45;0,56;33,27;1,88;0;2;10;1;0;1;376,98;44,07;19,75;
EMERSON;1070;195;90;21;1;334;15,29;1,53;0;3,57;0;10,9;1,17;00:05:30;0;0,33;1,99;0,06;31,25;8,38;0;0;10;0;0;0;378,59;40,73;21,14;
EVRALD;0;0;0;0;0;0;0;-3,82;0;0;0;100;0;00:05:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37;
GIANDONATO;1003;182;0;11;2;279;14,41;2,13;0;2,23;0,24;12,55;1,3;00:05:30;0,02;0,22;1,11;0,18;27,83;0;0;1;4;0;0;0;222,26;37,87;18,57;
LA ROSA ;1062;193;3;13;1;298;15,04;0,7;0;3,15;0;8,87;1,4;00:05:30;0;0,3;1,21;0,07;28,02;0,24;0;0;5;0;0;0;293,41;36,89;19,38;
LELLA ;1056;192;71;23;0;338;15,22;2,44;0;7,09;0;11,74;4,17;00:05:30;0;0,67;2,17;0,05;32,04;6,74;0;2;10;0;0;0;389,82;42,03;22,03;
OCCHIONI;1028;187;2;17;4;305;14,9;2,97;0;5,82;0,64;12,59;1;00:05:30;0,06;0,57;1,65;0,43;29,7;0,17;0;2;10;1;0;1;309,67;40,93;19,62;
PALESI;1022;186;39;17;3;314;14,76;2,63;0;4,47;1,01;10,85;3,66;00:05:30;0,1;0,44;1,67;0,33;30,76;3,8;0;1;9;1;0;1;342,17;40,97;21,19;
PISANO;1036;188;0;16;4;295;14,9;2,21;0;2,67;0,71;11,26;0,67;00:05:30;0,07;0,26;1,52;0,38;28,45;0;0;0;6;0;0;0;241,02;38,95;18,4;
RAGATZU;1024;186;1;15;1;317;14,64;1,58;0;2,96;0;12,78;2,17;00:05:30;0;0,29;1,48;0,1;30,95;0,11;0;1;7;0;0;0;329,93;40,52;19,21;
TRAVAGLINI;1022;186;0;13;3;305;14,79;2,82;0;2,73;0;11,77;2,31;00:05:30;0;0,27;1,27;0,29;29,83;0,02;0;1;5;0;0;0;255,93;40,77;19,06;
UDHO;1008;183;10;20;7;300;14,99;5,68;0;4,91;0,54;11,13;6,77;00:05:30;0,05;0,49;1,99;0,72;29,74;0,96;0;2;7;0;0;0;228,12;43,48;21,06;
