;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2380;153;387;47;27;1392;12,32;4,05;0,05;13,45;10,13;45,59;7,85;00:15:33;0,42;0,56;1,97;1,13;58,23;15,88;3,53;4,73;21,2;13,87;0;13,87;1388,71;68,69;21,52;
ARBOLEDA;2348;151;419;55;32;1455;12,36;5,82;0;20,68;14,78;48,24;12,59;00:15:33;0,63;0,88;2,34;1,37;61,98;17,86;11;9;25;17;0;17;1703,96;73,31;22,4;
BELLONI ;2397;154;414;56;29;1443;12,45;4,48;0;19,45;11,04;46,34;9,63;00:15:33;0,46;0,81;2,33;1,19;60,21;17,28;3;10;25;16;0;16;1636,26;70,88;21,73;
COCCO;2460;158;528;46;27;1578;12,67;3,52;0;12,72;13,35;47,86;3,61;00:15:33;0,54;0,52;1,86;1,11;64,15;21,45;4;6;26;16;0;16;1658,79;72,94;21,98;
DEMARCUS ;2506;161;897;43;31;1808;12,8;2,68;0;9,62;10,41;46,08;6,16;00:15:33;0,42;0,38;1,74;1,26;72,17;35,81;6;3;20;13;0;13;1501,85;78,84;22,21;
EMERSON;2424;156;156;39;24;1237;12,33;2,32;0;8,39;7,2;39,66;2,13;00:15:33;0,3;0,35;1,62;0,98;51,02;6,45;2;2;18;15;0;15;1204,31;60,13;20,79;
GIANDONATO;2134;137;0;30;21;987;11,07;4,35;0;5,75;4,79;45,98;0,77;00:15:33;0,22;0,27;1,41;1;46,25;0;1;1;11;9;0;9;581,61;59,69;18,78;
LA ROSA ;2265;146;5;44;22;1099;11,69;3,74;0;10,73;7,76;45,35;4,26;00:15:33;0,34;0,47;1,95;0,95;48,54;0,22;2;3;20;8;0;8;880,9;60,56;19,36;
LAPIA;2463;158;1128;64;43;1736;12,9;5,32;0,69;17,81;17,11;48,93;16,64;00:15:33;0,69;0,72;2,59;1,76;70,48;45,79;7;6;27;17;0;17;1240,34;79,45;24,08;
LELLA ;2532;163;737;51;30;1651;13,05;3,64;0;12,87;10;44,39;9,2;00:15:33;0,39;0,51;2,03;1,18;65,18;29,12;1;3;24;16;0;16;1659,17;74,52;23,29;
MICHELOTTI;2364;152;318;49;19;1379;12,18;3,62;0;19,32;9,55;45,28;9,56;00:15:33;0,4;0,82;2,08;0,82;58,32;13,46;5;11;21;11;0;11;1600,36;68,46;20,93;
OCCHIONI;2342;150;205;38;24;1408;12,05;3,45;0;13,57;12,9;46,77;3,44;00:15:33;0,55;0,58;1,64;1,04;60,14;8,77;4;6;19;17;0;17;1656,46;69,88;20,51;
PALESI;2413;155;466;46;23;1409;12,51;4,22;0;15,09;12,52;46,13;10,83;00:15:33;0,52;0,63;1,92;0,94;58,38;19,3;5;3;21;16;0;16;1582,96;68,76;22,31;
RAGATZU;2332;150;191;42;23;1293;12,04;3,83;0;10,91;3;45,81;7,77;00:15:33;0,13;0,47;1,79;0,98;55,44;8,19;0;4;19;11;0;11;1580,9;67,23;20,9;
TRAVAGLINI;2351;151;326;54;31;1343;12,24;4,73;0;13,68;10,61;46,45;11,18;00:15:33;0,45;0,58;2,29;1,3;57,14;13,85;2;3;23;14;0;14;1535,65;68,35;23,37;
UDHO;2375;153;17;48;26;1047;12,4;4,98;0;11,23;6,96;40,6;10,01;00:15:33;0,29;0,47;2,02;1,1;44,07;0,72;0;1;19;12;0;12;807,18;57,32;20,14;
