;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5299;111;402;258;259;1291;9,96;15,59;108,7;75,82;98,71;34,78;157,92;00:47:38;1,85;1,42;4,85;4,87;24,26;7,5;23,8;13,4;65,1;71,9;3,4;71,9;472,09;38,82;29,01;
ARBOLEDA;5329;112;515;322;320;1407;10,33;19,32;192,45;102,51;121,51;35,48;223,05;00:47:38;2,28;1,92;6,04;6;26,4;9,66;23;17;89;86;7;86;483,2;42,8;30,78;
BIANCU;5341;112;410;230;237;1302;9,95;14,69;80,61;59,72;90,21;35,16;138,54;00:47:38;1,69;1,12;4,31;4,44;24,38;7,67;22;8;50;58;1;58;519,42;38,77;29,14;
BOCCIA;5377;113;279;301;278;1276;10,22;16,95;46,14;86,79;102,87;34,56;124,42;00:47:36;1,91;1,61;5,6;5,17;23,72;5,19;25;22;85;81;2;81;438,14;39,19;27,72;
CHIERICO;5684;119;496;228;253;1496;10,54;14,16;188,34;66,1;104,28;29,3;163,87;00:47:38;1,83;1,16;4,01;4,44;26,32;8,73;34;14;53;75;6;75;563,27;40,14;30,97;
EMERSON;4949;104;186;173;168;947;8,92;11;0;44,43;52,17;37,51;52,4;00:47:38;1,05;0,9;3,5;3,39;19,14;3,76;11;5;48;46;0;46;342,64;31,13;23,62;
GIANDONATO;4854;102;158;164;183;963;8,79;11,5;19,28;38,01;71,49;34,87;60,35;00:47:38;1,47;0,78;3,37;3,76;19,83;3,26;22;6;38;59;1;59;374,81;31,42;28,59;
LELLA ;5773;121;599;335;304;1615;11,02;17,52;139,74;107,31;121,56;31,85;222,1;00:47:38;2,11;1,86;5,81;5,26;27,98;10,37;26;19;87;92;3;92;587,25;44,17;28,83;
RAGATZU;5290;111;547;263;285;1285;10,01;16,41;173,55;72,8;109,63;34,19;224,86;00:47:38;2,07;1,38;4,97;5,38;24,29;10,35;31;14;64;82;5;82;430,3;39,11;30,6;
TRAVAGLINI;5269;111;300;236;225;1189;9,78;14,23;83,48;75,53;73,56;34,79;127,09;00:47:38;1,4;1,43;4,48;4,28;22,56;5,69;13;11;53;49;3;49;417,11;36,97;30,03;
UDHO;5119;107;528;326;338;1435;9,99;20,11;163,31;105;139,8;40,13;242,41;00:47:38;2,73;2,05;6,37;6,61;28,04;10,32;31;18;84;91;6;91;564,57;44,54;29,88;
