;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4975;110;355;263;266;1330;9,99;16,74;71,9;75,5;97,79;38,54;135,83;00:45:03;1,94;1,49;5,25;5,3;26,42;7,03;25,31;15;72,62;80,52;1,2;80,52;495,4;42,06;28,49;
ALTARE ;5060;112;422;305;298;1405;10,28;18,14;118,55;96,41;109,32;37,91;182,21;00:45:00;2,16;1,91;6,03;5,9;27,76;8,34;22;20;78;83;1;83;495,61;44,34;31,95;
ARBOLEDA;5406;120;504;397;392;1675;11,39;22,5;152,1;137,84;157,01;34,88;247,89;00:44:59;2,9;2,55;7,34;7,25;30,98;9,33;38;26;104;119;4;119;657,47;49,7;31,89;
COCCO;4485;100;220;203;193;1011;8,78;13,92;44,19;58,82;66,21;42,34;80,14;00:45:03;1,48;1,31;4,52;4,31;22,54;4,9;18;7;70;61;1;61;283,91;36,86;25,98;
DORATIOTTO ;5230;116;394;259;281;1430;10,49;16,73;68,2;76,5;97,9;35,69;123,39;00:45:03;1,87;1,46;4,96;5,37;27,34;7,53;27;17;71;88;2;88;483,02;43,26;27,5;
EMERSON;4312;96;181;221;209;883;8,56;15,54;30,76;49,33;65,18;43,22;85,87;00:45:03;1,51;1,14;5,14;4,84;20,48;4,19;11;7;60;45;0;45;288,31;34,92;27,01;
GAGLIANO;4914;109;500;270;252;1431;9,91;17,45;40,12;83,43;103,59;41,49;153,99;00:45:03;2,11;1,7;5,49;5,13;29,12;10,17;30;19;78;80;0;80;606,88;45,3;27,26;
LA ROSA ;5416;120;277;264;253;1546;10,73;15,32;56,8;67,89;86,75;34,21;113,17;00:45:03;1,6;1,25;4,88;4,67;28,55;5,12;21;13;71;76;2;76;704,72;44,15;28,01;
LELLA ;5272;117;483;288;317;1510;10,76;18,79;135,81;80,82;130,53;34,93;171,77;00:45:03;2,48;1,53;5,45;6,02;28,63;9,15;41;19;83;104;2;104;543,68;44,48;29,64;
PENNINGTON;5363;119;392;258;277;1564;10,69;16,08;46,99;70,94;91,78;37,1;121,47;00:45:03;1,71;1,32;4,81;5,17;29,16;7,31;24;17;72;88;0;88;611,16;45,35;26,73;
PISANO;4278;95;180;165;185;839;8,3;12,99;25,31;32,84;69,36;43,64;78,1;00:45:03;1,62;0,77;3,86;4,33;19,62;4,21;21;5;39;61;0;61;277,94;32,25;28,93;
