;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;8306;92;1080;417;386;1987;8,49;19,59;140,81;150,48;133,26;0;186,33;01:30:32;1,6;1,81;5,02;4,65;23,77;12,88;39;28,8;112,3;124,8;3,5;124,8;669,7;37,71;0;
BIANCU;7285;95;1105;348;349;1889;8,76;19,24;75,33;117,18;107,84;0;141,22;01:16:45;1,48;1,61;4,78;4,79;25,93;15,17;28;18;82;102;1;102;769,82;39,98;0;
DORATIOTTO ;8229;91;1309;487;413;2023;8,53;20,87;203,57;167,64;137,3;0;286,65;01:30:13;1,67;2,04;5,92;5,02;24,58;15,91;32;41;133;125;7;125;734,15;39,93;0;
IOTTI;8059;87;713;449;405;1748;8,16;20,76;142,89;166,54;134,96;0;152,57;01:32:18;1,67;2,07;5,57;5,03;21,69;8,85;33;24;110;115;3;115;420,69;36,09;0;
LA ROSA ;8239;89;879;459;387;1831;8,34;20,73;135,58;182,71;114,01;0;151,82;01:32:18;1,38;2,22;5,57;4,7;22,22;10,67;34;24;103;118;3;118;536,4;36,67;0;
LELLA ;9026;98;1565;514;523;2502;9,31;23,03;213,59;197,72;204,29;0;286,96;01:32:18;2,26;2,19;5,69;5,79;27,72;17,33;58;31;142;181;5;181;898,13;42,94;0;
MURONI;9501;103;1061;425;349;2353;9,36;17,42;17,28;152,69;103,32;0;117,56;01:32:18;1,09;1,61;4,47;3,67;24,76;11,17;42;29;131;125;0;125;874,21;38,9;0;
OGUNSEYE;7497;81;738;351;324;1471;7,45;18,58;97,14;121,07;120,64;0;150,69;01:32:18;1,61;1,61;4,68;4,32;19,62;9,84;33;26;93;110;3;110;405,68;31,99;0;
PISANO;7863;85;829;346;314;1654;7,76;17,65;213,42;116,26;111,02;0;185,67;01:32:18;1,41;1,48;4,41;3,99;21,04;10,54;34;20;72;91;5;91;445,62;33,5;0;
PITZALIS;8377;91;1015;360;361;1831;8,26;17,63;95,76;126,17;133,57;0;152,87;01:32:18;1,59;1,51;4,3;4,31;21,86;12,12;37;25;111;130;3;130;642,27;34,44;0;
VALLOCCHIA;8980;97;1586;429;440;2573;9,03;19,94;213,52;156,85;165,68;0;237,29;01:32:18;1,85;1,75;4,77;4,9;28,66;17,67;59;50;146;151;5;151;970,05;43,06;0;
