;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1529;102;113;78;75;360;9,13;15,75;25,16;23,91;27,67;40,53;43,15;00:15:02;1,77;1,53;5,04;4,86;23,25;7,2;6,8;5,5;22,1;20,8;0,7;20,8;126,4;38,13;27,1;
ALTARE ;1497;100;95;77;68;334;8,8;14,12;38,15;18,74;18,21;42,58;40,27;00:15:02;1,22;1,25;5,14;4,57;22,27;6,36;5;4;24;19;2;19;110,65;37,08;28,69;
ARBOLEDA;1754;117;222;121;128;570;11,14;23,33;65,47;43,27;51,42;35,63;94,24;00:15:02;2,93;2,47;6,87;7,32;32,47;12,67;12;9;31;32;2;32;214,71;50,67;29,2;
COCCO;1355;90;66;48;55;264;7,82;12,1;0,98;14,59;18,91;45,17;17,92;00:15:02;1,4;1,08;3,56;4,05;19,48;4,84;3;1;12;13;0;13;85,02;32,09;24,17;
EMERSON;1387;92;72;48;54;281;7,96;11,5;18;11,1;20,06;42,6;19,25;00:15:02;1,45;0,8;3,43;3,89;20,26;5,22;4;5;15;19;1;19;101,14;32,3;26,9;
GIANDONATO;1349;90;30;58;54;240;7,86;13,14;1,39;14,76;17,88;44,37;17,37;00:15:02;1,33;1,09;4,32;4,02;17,77;2,25;5;5;16;14;0;14;56,23;31,17;24,26;
LA ROSA ;1581;105;107;61;54;343;9,08;11,49;2,38;16,56;18,66;37,89;27,54;00:15:02;1,18;1,05;3,88;3,39;21,68;6,75;5;4;16;12;0;12;105,96;34,16;24,5;
LELLA ;1618;108;148;95;85;416;9,81;17,78;65,83;23,72;34,07;36,89;52,38;00:15:02;2,11;1,47;5,85;5,25;25,7;9,14;9;1;23;27;2;27;119,05;41;30,76;
PENNINGTON;1648;110;130;80;79;394;9,76;15,06;19,01;27,9;29,87;37,36;44,87;00:15:02;1,81;1,69;4,87;4,79;23,92;7,91;10;8;26;26;0;26;158,58;39,41;28,04;
PITZALIS;1511;100;136;78;72;351;8,96;15,14;12,88;21,82;23,81;43,27;39,02;00:15:02;1,58;1,44;5,17;4,75;23,25;9,01;4;6;25;20;0;20;148,72;38,27;26,19;
UDHO;1589;106;126;117;105;409;10,13;23,78;27,54;46,61;43,85;39,54;78,64;00:15:02;2,76;2,93;7,34;6,6;25,7;7,9;11;12;33;26;0;26;163,94;45,1;28,32;
