;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9588;98;1400;513;448;2382;9,1;19,92;196,72;183,88;147,19;0;241,48;01:37:46;1,53;1,93;5,35;4,66;24,64;14,48;45,51;41,16;143,09;155,51;4,77;155,51;829,23;39,1;0;
BELLODI ;9319;95;949;443;364;2044;8,66;17,36;75,76;164,6;101,81;0;130,47;01:37:46;1,09;1,77;4,75;3,9;21,93;10,18;23;26;112;102;3;102;673,69;35,2;0;
BIANCU;6246;102;1061;366;385;1678;9,61;22,08;157,9;118,41;122,03;0;184,73;01:01:25;1,95;1,9;5,87;6,17;26,87;16,99;35;29;96;123;3;123;576,36;41,73;0;
CETER;8451;88;1250;587;487;1977;8,4;23,3;259,79;238,39;164,48;0;340,19;01:35:57;1,95;2,82;6,94;5,76;23,39;14,79;54;65;186;165;5;165;637,64;39,6;0;
COTALI;9642;100;1476;434;374;2364;9,15;17,64;224,36;137,22;110,45;0;216,03;01:35:57;1,15;1,42;4,5;3,88;24,52;15,31;30;17;113;130;6;130;870,2;37,71;0;
IOTTI;9081;95;997;477;383;1953;8,7;18,78;109,95;173,38;124,92;0;186,27;01:35:57;1,38;1,91;5,25;4,21;21,51;10,98;38;34;132;129;2;129;621,76;35,23;0;
MURONI;9906;103;1269;544;454;2501;9,59;20,44;128,31;191,68;167,65;0;196,85;01:36:14;1,69;1,94;5,49;4,58;25,24;12,81;61;46;160;181;3;181;879,69;40,2;0;
OGUNSEYE;8219;86;922;393;317;1599;7,82;18;125,73;145,1;96,1;0;187,22;01:35:57;1,17;1,77;4,78;3,86;19,46;11,22;32;32;109;108;2;108;544,36;32,98;0;
PINNA S.;9305;97;1576;501;451;2426;9,01;20,31;274,62;167,09;154,96;0;251,59;01:36:09;1,67;1,8;5,38;4,85;26,07;16,94;50;40;125;163;7;163;854,24;40,4;0;
RAGATZU;10237;114;1665;560;493;2967;10,63;20,73;135,7;192,74;161,24;0;238,2;01:29:57;1,58;1,88;5,47;4,82;28,98;16,27;55;44;154;186;4;186;1135,25;44,7;0;
VALLOCCHIA;9986;104;2031;528;515;2950;9,75;21,43;362,44;204,94;184,02;0;344,9;01:36:17;1,84;2,05;5,28;5,15;29,54;20,33;51;55;162;179;10;179;1024,21;44,6;0;
