;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5078;112;834;258;246;1456;10,41;20,19;94,41;90,68;84,47;0;127,45;00:45:24;1,65;1,79;5,09;4,82;28,42;16,23;27,6;20,6;75,5;94,8;2,5;94,8;525,71;43,65;0;
BELLODI ;4728;104;416;194;168;1113;9,33;15,84;13,29;66,44;48,27;0;46,03;00:45:24;1,02;1,41;4,1;3,56;23,54;8,79;13;11;66;74;0;74;326,7;36,78;0;
BIANCU;5166;114;982;289;276;1568;10,8;22,63;106,92;106,6;95,71;0;153,94;00:45:24;1,85;2,06;5,59;5,35;30,35;19;37;24;74;102;3;102;581,78;46,74;0;
CETER;4686;103;1047;308;259;1335;9,76;22,26;234,53;104,22;90,91;0;244,77;00:45:24;1,94;2,22;6,56;5,52;28,48;22,34;21;28;87;74;6;74;489,86;44,51;0;
COTALI;4706;104;685;230;225;1210;9,58;19,42;102,78;81,16;75,08;0;118,29;00:45:24;1,6;1,72;4,88;4,79;25,71;14,55;26;16;64;93;4;93;399,75;40,57;0;
IOTTI;4733;104;411;227;223;1102;9,66;19,8;40,69;82,53;80,19;0;75,5;00:45:24;1,69;1,74;4,79;4,71;23,29;8,69;27;17;67;103;1;103;266,36;37,71;0;
MURONI;5448;120;887;276;280;1754;11,31;21,85;73,19;106,32;105,2;0;115,69;00:45:24;1,93;1,95;5,07;5,13;32,2;16,27;46;32;101;126;2;126;648,22;48,42;0;
OGUNSEYE;5332;117;1247;300;261;1779;10,95;20,55;165,24;103,92;87,22;0;175,23;00:45:24;1,64;1,95;5,62;4,89;33,37;23,39;26;27;80;88;4;88;730,31;49,31;0;
PENNINGTON;5894;130;1105;271;305;1913;12,19;21,37;62,13;87,99;113,41;0;130,43;00:45:24;1,92;1,49;4,59;5,18;32,46;18,74;34;19;86;98;1;98;771,02;47,96;0;
PINNA S.;4766;105;560;204;187;1131;9,53;17,35;38,85;69,83;55,67;0;75,67;00:45:24;1,17;1,47;4,28;3,92;23,74;11,74;17;16;65;84;1;84;415,15;37,64;0;
RAGATZU;5319;117;998;286;272;1650;10,95;20,85;106,54;97,8;93;0;138,92;00:45:24;1,75;1,84;5,38;5,12;31,03;18,77;29;16;65;106;3;106;627,93;46,91;0;
