;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1360;89;211;62;49;352;8,11;17,33;23,36;22,76;15,82;0;28,97;00:15:14;1,15;1,68;4,58;3,62;25,51;15,23;4,56;5,11;17,78;17,11;0,67;17,11;135,16;39,49;0;
BELLODI ;1220;80;78;54;34;239;7,17;15,73;0;22,85;8,93;0;13,1;00:15:14;0,73;1,87;4,4;2,8;19,56;6,42;4;4;15;12;0;12;67,44;33,42;0;
CETER;1294;85;253;65;54;326;7,87;19,7;46,09;28,34;16,51;0;50,62;00:15:14;1,28;2,19;5,06;4,17;25,17;19,54;4;9;21;20;1;20;141,49;39,98;0;
IOTTI;1332;87;101;71;51;245;7,97;17,77;7,02;28,36;16,27;0;26,29;00:15:14;1,22;2,13;5,35;3,85;18,42;7,59;5;1;18;18;0;18;82,73;32,52;0;
MURONI;1521;100;290;67;54;442;9,06;17,21;2,77;25,03;18,31;0;24,27;00:15:14;1,2;1,65;4,44;3,56;29,06;19,08;6;5;19;25;0;25;234,25;43,76;0;
OGUNSEYE;1373;90;275;70;59;407;8,35;19,79;52,48;21,98;22,11;0;36,21;00:15:14;1,61;1,6;5,08;4,28;29,68;20,03;7;6;21;20;2;20;165,06;43,95;0;
PENNINGTON;1549;102;258;60;54;436;9,15;16,33;17,99;21,7;19,89;0;24,19;00:15:14;1,28;1,4;3,89;3,51;28,13;16,69;8;5;18;16;1;16;131,65;41,9;0;
PERALTA;1527;100;319;70;60;504;9,16;18,09;12,51;25,24;19,19;0;32,41;00:15:14;1,26;1,65;4,6;3,92;32,99;20,87;3;9;17;16;0;16;237,59;47,47;0;
PISANO;1164;76;147;49;32;270;6,85;15,8;36,91;17,55;10,78;0;28,2;00:15:14;0,93;1,51;4,2;2,78;23,16;12,66;3;4;15;13;1;13;72,67;36,57;0;
PITZALIS;1262;83;179;53;47;296;7,41;15,59;34,47;13,82;10,39;0;25,46;00:15:14;0,82;1,1;4,23;3,69;23,45;14,22;1;3;16;14;1;14;83,53;35,84;0;
