;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1655;110;276;88;81;465;10,3;20,93;36,09;33,68;28,91;0;42,44;00:15:02;1,75;2,05;5,32;4,88;27,95;16,56;10,5;7,5;26,3;29;1,1;29;169,15;43,12;0;
BELLODI ;1634;109;219;79;72;414;10,03;19,36;0;29,74;26,2;0;24,09;00:15:02;1,6;1,82;4,82;4,4;25,34;13,38;11;4;23;31;0;31;133,06;39,22;0;
CALAMAI;1903;126;389;107;98;591;11,96;22,22;59,64;38,78;35,29;0;62,25;00:15:02;1,85;2,04;5,63;5,14;31,03;20,45;17;10;28;36;1;36;216,03;46,76;0;
CETER;1529;102;270;90;66;389;9,48;20,49;57,71;41,35;19,58;0;50,15;00:15:02;1,28;2,7;5,88;4,28;25,43;17,65;7;8;30;17;3;17;169,13;41,95;0;
COTALI;1650;110;287;72;66;456;9,97;17,43;62,83;22,21;19,97;0;38,04;00:15:02;1,21;1,35;4,37;3,97;27,61;17,42;6;3;22;21;2;21;155,4;40,94;0;
IOTTI;1467;97;146;88;74;350;9,24;22,42;21,77;33,68;28,56;0;34,91;00:15:02;1,95;2,3;6;5,07;23,84;9,93;7;7;25;26;1;26;100,92;39,26;0;
MURONI;1820;121;280;92;86;564;11,32;20,87;0;38,43;30,33;0;25,03;00:15:02;1,67;2,11;5,04;4,72;30,99;15,37;9;8;33;32;0;32;223,5;46,74;0;
OGUNSEYE;1638;109;230;98;85;462;10,19;20,94;22,24;32,82;26,45;0;44,01;00:15:02;1,62;2;5,97;5,21;28,22;14,06;11;8;29;34;0;34;123,91;43,86;0;
PINNA S.;1668;111;392;91;97;534;10,63;23,88;106,15;37,65;38,51;0;70,52;00:15:02;2,31;2,26;5,47;5,82;32,03;23,48;13;13;28;29;3;29;171,59;47,48;0;
RAGATZU;1705;113;276;76;76;465;10,42;18,76;13,19;23,49;29,21;0;25,73;00:15:02;1,71;1,38;4,44;4,46;27,28;16,2;11;4;19;31;0;31;212,09;41,36;0;
VALLOCCHIA;1540;102;272;86;87;427;9,74;22,94;17,39;38,69;34,95;0;49,62;00:15:02;2,27;2,51;5,62;5,67;27,76;17,64;13;10;26;33;1;33;185,87;43,64;0;
