;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4737;104;762;266;233;1294;9,73;21;76,1;96,78;76,24;0;127,11;00:45:36;1,6;2,04;5,61;4,89;27,12;15,94;23,2;23,6;80,7;83,8;2,3;83,8;500,32;42,59;0;
BELLODI ;4673;102;481;210;164;1082;9,3;17,29;32,35;76,87;39,57;0;59,06;00:45:36;0,85;1,65;4,49;3,52;23,16;10,3;6;11;58;44;2;44;374,4;37,16;0;
BIANCU;5118;112;1045;299;286;1631;10,66;22,75;75,37;115,03;91,77;0;148,05;00:45:36;1,79;2,25;5,85;5,59;31,88;20,41;21;23;89;99;1;99;768,25;48,61;0;
CETER;4375;96;725;290;239;1178;9,18;23,64;121,39;110,39;90,35;0;160,69;00:45:36;2,07;2,52;6,64;5,46;26,92;16,57;28;32;84;71;4;71;398,73;43,49;0;
COTALI;4413;97;655;244;221;1108;9,03;20,64;102,22;94,82;71,43;0;126,44;00:45:36;1,62;2,15;5,53;5,01;25,11;14,84;23;28;80;76;4;76;358,57;40,11;0;
IOTTI;4372;96;431;240;195;965;8,88;19,74;41,89;89,18;63,35;0;73,42;00:45:36;1,45;2,04;5,49;4,45;22,07;9,87;20;10;75;69;1;69;318;36,2;0;
MURONI;5249;115;623;291;248;1402;10,73;20,48;9,44;111,23;89,93;0;89,66;00:45:36;1,71;2,12;5,54;4,73;26,71;11,88;29;34;117;113;0;113;528,1;42,45;0;
OGUNSEYE;4564;100;762;253;225;1251;9,38;21,14;44,81;91,94;58,43;0;114,61;00:45:36;1,28;2,01;5,54;4,92;27,41;16,69;16;23;74;85;2;85;554,74;42,71;0;
PINNA S.;4459;98;677;204;174;1119;8,93;17,97;103,84;72,9;51,97;0;106,79;00:45:36;1,17;1,64;4,57;3,9;25,1;15,19;21;20;73;66;3;66;358,39;39,34;0;
RAGATZU;5421;119;1188;336;309;1783;11,36;23,48;60,2;103,11;107,9;0;188,25;00:45:36;1,99;1,9;6,2;5,7;32,89;21,91;37;27;73;116;1;116;801,14;49,73;0;
VALLOCCHIA;4725;104;1030;294;265;1417;9,86;22,91;169,53;102,31;97,65;0;204,1;00:45:36;2,07;2,17;6,23;5,61;29,99;21,8;31;28;84;99;5;99;542,94;46,13;0;
