;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5507;115;389;298;307;1401;10,47;17,29;69,64;86,15;108,73;33,43;153,6;00:47:47;1,96;1,55;5,37;5,53;25,15;6,92;28;15,3;72,01;88,81;1,4;88,81;509,35;40,67;28,72;
ALTARE ;5176;108;319;286;298;1280;9,81;17,02;57,64;78,81;84,11;38,11;129,62;00:47:47;1,62;1,52;5,52;5,75;24,73;6,16;24;14;72;94;1;94;369,26;40,45;29,76;
ARBOLEDA;5234;110;337;327;322;1245;10,14;19,61;121,98;104,7;127,21;35,88;183,53;00:47:46;2,43;2;6,25;6,15;23,78;6,43;29;19;82;100;3;100;357,73;40,2;30,55;
CADILI;5983;125;459;392;393;1757;11,66;20,31;45,33;120,83;136,24;31,32;182,49;00:47:46;2,28;2,02;6,55;6,57;29,36;7,68;37;24;96;107;1;107;710,55;46,84;27,25;
COCCO;4999;105;304;225;218;1118;9,25;14,21;38,06;60,21;78,84;37,39;97,41;00:47:47;1,58;1,2;4,51;4,37;22,37;6,09;26;9;50;76;1;76;364,35;36,25;28,77;
EMERSON;4963;104;180;198;230;984;9,16;13,93;36,44;48,86;66,65;37;68,4;00:47:47;1,34;0,98;3,98;4,64;19,82;3,62;16;14;50;66;0;66;263,9;32,89;27,9;
GIANDONATO;4997;105;146;191;213;938;9,16;13,13;13,32;53,2;80,59;34,04;69,36;00:47:47;1,61;1,06;3,82;4,26;18,77;2,93;20;5;40;54;0;54;283,56;31,26;25,68;
LADINETTI;6157;129;354;377;341;1770;11,86;18,93;29,56;116,6;126,58;30,31;165,94;00:47:47;2,06;1,89;6,13;5,54;28,75;5,75;32;16;84;97;1;97;715,34;46,33;27,36;
LELLA ;5889;123;579;346;371;1654;11,4;19,52;114,47;102,37;144,79;27,98;223,86;00:47:47;2,46;1,74;5,88;6,31;28,08;9,84;38;17;94;105;2;105;676,72;44,41;30;
PENNINGTON;6146;129;595;290;324;1786;11,58;16,37;100,76;79,92;108,92;29,32;174,71;00:47:47;1,77;1,3;4,72;5,27;29,06;9,69;28;17;65;88;2;88;731,94;44,55;29,99;
RAGATZU;5525;116;611;351;356;1483;10,73;19,9;138,77;95,93;133,3;32,91;240,59;00:47:47;2,41;1,74;6,36;6,44;26,83;11,06;30;18;87;101;3;101;619,69;43,51;29,94;
