;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1595;106;273;89;81;455;9,98;21,39;32,18;32,63;26,98;0;41,07;00:15:01;1,68;2,06;5,6;5,09;28,17;16,74;8,1;8,1;27,8;28,7;1;28,7;169,55;43,84;0;
BELLODI ;1460;97;86;70;61;314;8,86;17,84;0;22,47;12,55;0;12,59;00:15:01;0,86;1,54;4,82;4,15;21,52;5,9;2;3;19;20;0;20;82,16;35,77;0;
COTALI;1555;103;256;84;64;392;9,5;18,57;45,59;30,23;17,85;0;42,9;00:15:01;1,15;1,94;5,44;4,14;25,24;16,47;7;11;36;30;1;30;134,7;40,01;0;
IOTTI;1463;97;133;89;86;349;9,18;21,77;41,14;32,19;26,37;0;36,67;00:15:01;1,8;2,2;6,06;5,86;23,85;9,12;9;7;31;28;2;28;69,64;39,03;0;
MAFFEI;1487;99;283;109;97;433;9,72;26,83;40,92;48,35;35,49;0;64,75;00:15:01;2,39;3,25;7,32;6,49;29,11;19;10;14;30;35;2;35;162,83;47,09;0;
MURONI;1731;115;330;104;91;536;11,01;23,49;24,34;41,47;33,38;0;42,98;00:15:01;1,93;2,4;5,99;5,24;30,96;19,08;12;14;37;38;0;38;234,83;48,48;0;
OGUNSEYE;1462;97;194;75;64;347;8,97;19,14;15,82;23,92;19,53;0;28,84;00:15:01;1,34;1,64;5,15;4,34;23,71;13,29;4;4;16;16;1;16;152,99;38,1;0;
PENNINGTON;1903;127;466;82;107;675;11,84;20,75;47,46;26,87;31,38;0;44,7;00:15:01;1,65;1,41;4,31;5,62;35,48;24,47;9;10;27;35;1;35;267,21;50,55;0;
PERALTA;1688;112;319;94;84;539;10,57;21,47;0;37,08;29,66;0;39,23;00:15:01;1,76;2,2;5,56;4,95;31,94;18,87;9;8;31;28;0;28;248,65;48,42;0;
PINNA S.;1686;112;362;89;87;510;10,64;22,5;85,86;27,41;36,47;0;49,66;00:15:01;2,16;1,63;5,25;5,14;30,26;21,45;12;3;20;30;3;30;160,25;45,26;0;
VALLOCCHIA;1517;101;300;93;76;450;9,5;21,54;20,64;36,28;27,14;0;48,41;00:15:01;1,79;2,39;6,12;4,98;29,68;19,78;7;7;31;27;0;27;182,26;45,72;0;
