;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5022;108;350;235;222;1207;9,6;14,46;69,23;68,47;76,82;37,21;129,82;00:46:23;1,52;1,35;4,66;4,38;23,84;6,9;19,6;12,5;63,5;62,9;1,7;62,9;460,79;38,22;28,79;
ALTARE ;5022;108;362;240;218;1188;9,54;13,88;127,88;68,36;66,08;36,83;148,93;00:46:23;1,32;1,36;4,78;4,34;23,65;7,22;14;9;60;54;3;54;417;38,08;31,39;
ARBOLEDA;5317;115;509;358;355;1520;10,83;22,11;77,5;123,62;149,26;35,26;206,75;00:46:23;2,81;2,33;6,73;6,68;28,6;9,58;45;28;106;104;2;104;591,77;45,98;28,56;
COCCO;4742;102;321;208;191;1098;8,94;13,05;76,48;56,76;66,08;40,6;115,45;00:46:23;1,39;1,2;4,39;4,03;23,15;6,78;12;13;54;48;3;48;384,83;36,84;28,71;
EMERSON;4787;103;237;157;147;913;8,81;10,28;31,14;30,49;56,72;35,51;69,76;00:46:23;1,18;0,64;3,27;3,08;19,08;4,95;15;5;40;42;0;42;436,66;30,04;27,06;
GAGLIANO;5061;109;272;241;220;1198;9,65;14,37;71,62;83,43;61,9;38,68;129,84;00:46:23;1,22;1,65;4,77;4,35;23,67;5,38;15;14;68;63;2;63;403,34;39,28;29,15;
GIANDONATO;4507;97;217;169;160;869;8,41;11,81;14,55;49,13;46,18;39,83;78,63;00:46:23;1,02;1,09;3,75;3,55;19,29;4,82;13;10;44;48;0;48;351,13;31,78;26,31;
LADINETTI;5043;109;382;273;243;1290;9,81;16,65;70,79;76,69;102,3;39,01;159,31;00:46:23;2,03;1,52;5,4;4,82;25,58;7,57;27;7;54;74;3;74;513,4;41,35;31;
PENNINGTON;5536;119;331;246;249;1454;10,56;14,31;28,27;58,75;82,65;32,97;105,64;00:46:23;1,49;1,06;4,45;4,5;26,27;5,98;23;10;73;73;0;73;589,6;41,05;26,85;
PISANO;4632;100;312;220;195;972;8,8;13,96;72,44;66,31;64,77;40,22;123,94;00:46:23;1,4;1,43;4,76;4,2;20,98;6,74;13;13;67;56;2;56;378,51;34,96;29,16;
PITZALIS;5570;120;554;236;239;1569;10,6;14,13;121,66;71,14;72,24;33,17;159,99;00:46:23;1,3;1,28;4,24;4,29;28,17;9,95;19;16;69;67;2;67;541,69;42,87;29,74;
