;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1480;97;77;63;65;286;8,51;13,59;14,19;18,45;21,82;40,24;28,17;00:15:18;1,46;1,24;4,23;4,35;19,13;5,17;5,1;2,2;17;17,5;0,2;17,5;89,12;32,2;26,48;
ARBOLEDA;1489;97;89;75;79;296;8,74;16,08;41,27;25,4;26,9;40,88;45,88;00:15:18;1,81;1,71;5,03;5,34;19,86;6;4;6;20;21;1;21;74,08;34,13;33,31;
BIANCU;1634;107;65;50;66;332;9,23;11,63;0;12,1;13,14;34,68;18,98;00:15:18;0,8;0,74;3,03;4,05;20,34;4;2;2;9;18;0;18;96,93;32,96;23,55;
BRIGNANI;1476;96;62;62;58;296;8,46;13,34;15,81;18,17;18,06;41,29;22,66;00:15:18;1,22;1,23;4,2;3,9;20,02;4,18;4;2;17;20;0;20;99,04;33,47;25,98;
EMERSON;1339;87;61;53;55;221;7,63;12,67;19,59;12,07;15,53;46,7;20,82;00:15:18;1,16;0,9;3,94;4,12;16,49;4,58;4;0;16;10;1;10;44,58;28,59;29,48;
GIANDONATO;1294;85;42;38;39;156;7,17;9,45;0;10,62;11,35;42,97;16,24;00:15:18;0,88;0,82;2,93;3,04;12,04;3,21;3;1;10;12;0;12;43,6;21,83;23,89;
LELLA ;1650;108;102;77;77;394;9,61;15,21;14,26;24,91;30,56;35,99;34,85;00:15:18;1,85;1,51;4,66;4,68;23,86;6,21;8;1;21;21;0;21;126,89;38,1;27,59;
PALESI;1498;98;135;57;62;332;8,57;13,12;31,96;11,42;26,62;42,5;26,63;00:15:18;1,78;0,76;3,8;4,17;22,19;9,03;7;1;13;20;0;20;112,2;34,49;26,14;
RAGATZU;1400;92;47;50;59;222;7,96;12,37;0,42;16,03;24,09;38,02;23,25;00:15:18;1,72;1,14;3,58;4,2;15,83;3,35;6;1;12;18;0;18;87,96;27,46;24,06;
TRAVAGLINI;1550;101;106;105;91;347;9,37;19,59;0;36,51;31,42;40,25;38,23;00:15:18;2,03;2,36;6,75;5,84;22,42;6,87;10;4;34;20;0;20;91,34;39,63;23,94;
UDHO;1469;96;62;64;61;268;8,35;12,39;18,57;17,3;20,54;39,16;34,18;00:15:18;1,4;1,18;4,35;4,17;18,21;4,22;3;4;18;15;0;15;114,58;31,3;26,87;
