;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1708;114;103;76;74;406;10,03;14,05;21,83;21,1;26,97;33,33;36,21;00:15:01;1,57;1,24;4,43;4,33;23,61;6,03;8,4;3;20,7;21;0,6;21;138,24;37,52;26,96;
ARBOLEDA;1703;113;99;95;98;435;10,44;19,02;6,52;27,33;40,83;36,26;52,85;00:15:01;2,4;1,6;5,56;5,78;25,53;5,83;13;6;23;27;0;27;147,68;41,91;26,57;
BRIGNANI;1671;111;72;64;67;417;9,7;12,66;0;19,23;22,93;34,07;23,57;00:15:01;1,37;1,15;3,86;4;24,94;4,29;9;4;20;26;0;26;221,74;38,18;22,89;
CHIERICO;1908;127;67;73;76;458;11,09;12,88;22,25;20,28;28,47;25,99;25,2;00:15:01;1,49;1,06;3,82;3,98;23,99;3,49;9;1;12;21;1;21;134,79;37,69;26,99;
EMERSON;1461;97;69;47;43;225;8,22;9,22;15,79;14,01;15,02;39,29;18,84;00:15:01;1,03;0,96;3,19;2,96;15,41;4,69;5;2;16;14;1;14;69,16;25,66;27,3;
LELLA ;1757;117;123;89;73;444;10,47;15,75;35,49;28,21;32,02;30,43;39,22;00:15:01;1,82;1,61;5,09;4,17;25,25;7,03;10;4;28;22;1;22;123,16;40,3;26,41;
MANCINI;1659;110;108;88;92;423;9,95;16,39;46,43;25,9;29,26;37,09;48,42;00:15:01;1,76;1,56;5,27;5,54;25,48;6,48;13;5;28;24;1;24;178,56;41,06;28,06;
PALESI;1727;115;154;67;61;401;9,97;12,1;5,72;12,63;26,73;31,78;26,98;00:15:01;1,55;0,73;3,86;3,56;23,24;8,9;6;0;17;17;0;17;98,66;35,64;24,34;
RAGATZU;1899;126;73;77;82;459;11;12,49;8,84;17,76;19;27,34;36,23;00:15:01;1;0,94;4,03;4,3;24,14;3,83;3;1;22;19;0;19;198,29;38,34;26,82;
TRAVAGLINI;1759;117;178;76;77;493;10,44;15,25;46,68;23,94;34,78;33,41;46,75;00:15:01;1,98;1,36;4,32;4,38;28,02;10,1;11;4;18;23;1;23;138,48;42,01;28,05;
UDHO;1531;102;87;81;71;307;9,05;14,77;30,56;21,72;20,64;37,62;44,02;00:15:01;1,35;1,42;5,27;4,62;20,08;5,65;5;3;23;17;1;17;71,93;34,45;32,19;
