;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4445;97;708;207;189;1181;8,87;18,2;62,32;71,36;60,14;0;89,83;00:45:54;1,33;1,6;4,65;4,2;26,09;15,52;18,7;16,9;69;71,1;1,6;71,1;453,58;40,27;0;
BELLONI ;4746;103;610;203;183;1184;9,38;17,21;6,78;65,9;51,7;0;61,54;00:45:54;1,09;1,39;4,27;3,85;24,96;12,85;16;12;66;77;0;77;475,12;39,07;0;
BIANCU;4968;108;937;215;218;1419;9,93;18,49;63,03;70,04;68,48;0;106,21;00:45:54;1,38;1,41;4,33;4,38;28,55;18,86;22;11;71;77;2;77;603,38;43,25;0;
DALLA BERNARDINA ;4024;88;460;165;137;850;7,9;16,42;6,05;60,22;44,52;0;52,89;00:45:54;1,11;1,5;4,09;3,41;21,12;11,42;15;17;66;52;0;52;301,56;34,46;0;
DEMARCUS ;3290;72;320;150;124;658;6,45;16,33;21,63;45,16;32,09;0;55,63;00:45:54;0,98;1,37;4,55;3,77;19,99;9,74;10;13;51;40;0;40;220,37;33,14;0;
LELLA ;4995;109;1074;270;275;1534;10,3;22,32;113,58;98,17;93,77;0;170,69;00:45:54;1,88;1,97;5,4;5,51;30,71;21,51;30;31;72;91;5;91;607,42;46,36;0;
MASTINO;3988;87;717;215;186;1135;8,03;19,42;68,24;73,38;57,94;0;89,8;00:45:54;1,45;1,84;5,39;4,66;28,47;17,99;17;13;86;75;1;75;459,61;43,8;0;
MURONI;5231;114;1063;242;236;1749;10,5;18,99;76,21;85,79;75,16;0;105,41;00:45:54;1,44;1,64;4,63;4,52;33,43;20,32;22;28;86;108;2;108;727,09;48,56;0;
OGUNSEYE;4819;105;623;223;190;1188;9,56;17,61;31,84;73,08;60,3;0;90,87;00:45:54;1,25;1,52;4,62;3,95;24,66;12,93;16;11;67;73;0;73;425,17;38,74;0;
PISANO;3812;83;357;167;127;736;7,41;15,33;44,17;54,16;27,42;0;41,34;00:45:54;0,72;1,42;4,38;3,34;19,3;9,36;9;5;50;37;1;37;242,79;31,13;0;
PITZALIS;4574;100;924;220;211;1358;9,25;19,89;191,62;87,71;90,02;0;123,93;00:45:54;1,97;1,92;4,81;4,61;29,69;20,2;30;28;75;81;5;81;473,27;44,19;0;
