;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;10318;107;789;524;518;2545;9,6;15,83;208,31;153,29;186,67;38,1;301,96;01:36:22;1,8;1,49;5,09;5,01;24,48;7,61;44,91;26,55;141,34;148,74;4,49;148,74;912,73;39,48;30,56;
ALTARE ;8893;92;602;442;410;1907;8,18;14,47;202,89;124,18;157,73;44,96;302,93;01:36:16;1,77;1,4;4,97;4,61;21,44;6,77;42;23;127;113;4;113;613,88;35,64;32,22;
ARBOLEDA;10343;107;921;599;591;2706;9,87;18,84;295,66;185,55;238,87;39,8;398,58;01:36:22;2,31;1,79;5,79;5,71;26,16;8,91;49;35;171;168;4;168;850,43;42,27;31,61;
BIANCU;10406;108;768;501;475;2489;9,61;14,97;207,56;152,27;158,77;38,18;248,49;01:36:22;1,53;1,46;4,82;4,57;23,92;7,38;24;18;111;114;4;114;799,28;38,48;31,29;
LA ROSA ;8626;103;526;413;377;1912;9,11;14,05;87,44;118,01;100,26;38,78;181,07;01:23:36;1,16;1,37;4,79;4,38;22,16;6,09;22;18;100;111;2;111;738,75;36,65;27,57;
MARIGOSU;6026;112;427;338;332;1570;10,11;17,15;134,49;99,81;112,5;36,35;201,06;00:54:01;1,87;1,66;5,61;5,51;26,05;7,09;28;23;100;95;4;95;623,61;42,05;32,99;
OCCHIONI;7121;127;696;381;412;2091;11,59;18,02;192,08;112,97;159,67;28,97;222,69;00:56:07;2,24;1,59;5,35;5,79;29,36;9,77;41;22;98;116;5;116;826,21;45,15;31,27;
PENNINGTON;6785;125;502;295;310;1876;11,11;14,49;96,28;78,97;114,73;29,59;139,43;00:54:06;1,69;1,16;4,35;4,57;27,65;7,4;34;16;79;97;3;97;717,67;42,26;28,16;
RAGATZU;10254;106;687;488;496;2407;9,45;14,82;166,08;138,73;183,39;36,64;290,21;01:36:22;1,79;1,35;4,76;4,83;23,47;6,7;47;21;124;138;3;138;971,65;38,19;30,99;
UDHO;9660;100;845;512;519;2311;9,03;16,37;194,54;150,01;187,27;41,38;301,49;01:36:20;1,94;1,55;5,3;5,38;23,92;8,75;53;25;160;174;5;174;768,29;39;28,92;
