;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1674;111;100;81;73;370;9,89;14,63;32,52;24,81;26,18;33,77;42,5;00:15:02;1,55;1,46;4,81;4,33;22,01;5,96;6,41;4,5;22,72;21,42;1;21,42;121,26;36,15;27,03;
ARBOLEDA;1693;113;69;97;100;419;10,42;19,57;30,42;28,92;42,07;34,61;50,25;00:15:02;2,49;1,71;5,7;5,93;24,75;4,05;14;9;30;34;1;34;143,76;40,79;30,37;
BIANCU;1772;118;149;80;75;431;10,38;13,74;59,04;21,01;25,54;31,25;48,73;00:15:02;1,44;1,19;4,51;4,25;24,35;8,43;6;4;20;20;2;20;139,65;38,41;28,69;
BRIGNANI;1654;110;61;73;57;340;9,66;13,52;17,26;25,59;25,41;31,06;29,08;00:15:02;1,54;1,55;4,43;3,44;20,58;3,66;8;7;27;19;1;19;127,05;34,26;27,14;
EMERSON;1556;103;23;39;32;244;8,58;7,08;0;9,33;6,83;37,57;3,23;00:15:02;0,44;0,6;2,52;2,09;15,7;1,5;0;0;10;4;0;4;63,11;25,38;20,95;
GIANDONATO;1537;103;33;47;38;242;8,67;8,59;7,61;14,27;11,78;33,31;19,6;00:14:53;0,77;0,93;3,03;2,46;15,77;2,13;3;4;15;12;0;12;101,53;26,25;25,69;
LELLA ;1830;122;136;102;96;448;11,05;17,13;14,65;38,99;37,4;28,35;56,14;00:15:00;2,04;2,13;5,57;5,27;24,5;7,42;5;6;26;25;0;25;166,1;40,88;26,8;
PALESI;1590;106;196;82;77;408;9,53;16,37;92,56;23,1;28,87;41,77;72,26;00:15:02;1,82;1,45;5,18;4,83;25,65;12,33;7;3;21;27;3;27;127,1;40,1;28,73;
RAGATZU;1635;109;126;80;70;342;9,64;14,54;49;23,89;22,88;35,43;49,95;00:15:02;1,4;1,46;4,87;4,26;20,93;7,71;7;4;22;21;2;21;92,77;35,2;28,43;
TRAVAGLINI;1796;119;71;112;91;425;10,85;17,39;3,22;36,98;27,68;29,06;28,33;00:15:02;1,54;2,06;6,24;5,06;23,67;3,97;5;6;29;24;0;24;145;39,97;24,51;
UDHO;1656;110;139;101;94;399;10,09;18,32;51,07;25,75;33,07;35,26;66,93;00:15:02;2;1,55;6,09;5,68;24,11;8,41;9;2;27;28;1;28;105,2;40,14;28,94;
