;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1929;128;111;100;100;474;11,6;16,46;30,78;28,21;37,48;24,57;47,65;00:15:01;1,91;1,44;5,12;5,14;24,28;5,66;9,8;5,1;23,8;29,2;0,6;29,2;152,86;39,42;27,22;
BIANCU;2010;134;33;130;118;499;12,43;20,02;0;37,01;47,56;21,84;49,06;00:15:01;2,37;1,84;6,45;5,87;24,84;1,63;9;5;29;34;0;34;165,57;42,54;22,96;
BRIGNANI;1887;126;99;70;85;418;10,95;12,64;35,34;20,67;18,44;23,91;29,8;00:15:01;0,98;1,1;3,7;4,51;22,17;5,27;1;4;24;27;0;27;89,65;35,58;25,41;
EMERSON;1651;110;62;59;62;304;9,57;12,5;26,28;12,54;23,35;30,46;28,38;00:15:01;1,41;0,76;3,54;3,74;18,42;3,76;9;1;17;19;1;19;99,4;29,98;27,9;
GIANDONATO;1789;119;68;69;61;300;10,26;11,27;42,61;17,55;20;25,07;30,56;00:15:01;1,12;0,98;3,88;3,43;16,77;3,78;2;4;15;21;1;21;79,34;28,85;30,58;
LELLA ;2099;140;209;124;129;617;12,98;19,97;34,24;38,67;57,79;21,8;66,91;00:15:01;2,75;1,84;5,89;6,14;29,4;9,94;16;3;36;36;1;36;175,26;45,82;26,64;
MANCINI;1829;122;98;109;104;467;11,27;19,56;18,97;29,91;44,17;27,95;49,45;00:15:01;2,42;1,64;5,99;5,67;25,55;5,38;11;4;22;27;0;27;114,82;42;27,77;
PALESI;2101;140;96;128;126;589;12,85;18,74;18,04;35,1;48,13;22,33;51,36;00:15:01;2,29;1,67;6,08;6;28,02;4,58;16;7;22;44;0;44;249,9;44,9;26,46;
PISANO;1804;120;120;82;82;398;10,54;13,36;65,77;20,86;28,06;29,87;46,85;00:15:00;1,56;1,16;4,56;4,53;22,07;6,66;8;4;18;19;1;19;109,5;35,62;29,08;
RAGATZU;2051;137;174;115;118;593;12,48;18,1;12,1;32,15;42,45;21,33;63,91;00:15:01;2,07;1,57;5,61;5,78;28,9;8,51;15;7;31;35;0;35;264,53;45,68;26;
TRAVAGLINI;2068;138;146;114;118;551;12,62;18,44;54,39;37,64;44,85;21,14;60,19;00:15:01;2,17;1,82;5,51;5,71;26,63;7,04;11;12;24;30;2;30;180,58;43,26;29,42;
