;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1519;101;149;61;63;384;8,85;12,78;22,52;14,79;21,66;42,92;35,7;00:15:00;1,41;0,96;3,99;4,14;25,04;9,67;5,22;2,67;16,22;17,78;0,44;17,78;169,3;38,09;27,83;
ARBOLEDA;1688;113;193;87;91;512;10,17;16,77;0;20,39;33,05;39,05;43,9;00:15:00;1,96;1,21;5,15;5,39;30,3;11,43;7;6;31;26;0;26;275,75;45,23;23,82;
BIANCU;1481;99;116;39;42;343;8,46;10,73;55,45;7,37;16,93;43,76;34,59;00:15:00;1,14;0,5;2,61;2,86;23,14;7,85;3;2;5;9;1;9;127,91;34,87;32,62;
BRIGNANI;1462;97;104;55;55;359;8,44;11,93;1,98;9,98;16,84;42,25;19,83;00:15:00;1,15;0,68;3,74;3,79;24,56;7,13;6;1;15;16;0;16;160,35;37,57;24,82;
EMERSON;1264;84;94;46;48;236;7,26;11,3;18,67;11,39;16,07;52,29;29,9;00:15:00;1,27;0,9;3,6;3,81;18,68;7,45;4;3;10;15;0;15;106,28;30,13;28,05;
GIANDONATO;1397;93;140;53;61;312;8,08;12,04;6,29;14,43;20,45;42,77;28,73;00:15:00;1,46;1,03;3,78;4,38;22,35;10,05;5;0;18;20;0;20;97,16;33,93;25,45;
LELLA ;1664;111;206;70;65;455;9,63;12,15;19,69;16,97;20,73;40,24;29,9;00:15:00;1,25;1,02;4,23;3,9;27,35;12,38;5;1;15;25;0;25;168,47;40,33;27,15;
RAGATZU;1535;102;163;55;63;355;8,8;11,09;39,85;11,01;18,63;39,64;47,19;00:15:00;1,21;0,72;3,61;4,1;23,11;10,63;5;2;10;13;1;13;129,42;35,58;31,15;
TRAVAGLINI;1582;105;205;67;63;461;9,24;13,23;35,56;19,68;21,88;44,46;39,53;00:15:00;1,38;1,24;4,25;3,98;29,14;12,98;4;4;22;17;1;17;228,76;42,9;28,78;
UDHO;1599;107;114;78;81;427;9,55;15,74;25,18;21,92;30,4;41,81;47,76;00:15:00;1,9;1,37;4,91;5,08;26,72;7,13;8;5;20;19;1;19;229,61;42,3;28,64;
