;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1737;116;260;88;84;442;10,29;14,87;37,03;26,54;28,97;34,77;48,2;00:15:00;1,69;1,57;5,09;4,87;25,14;14,6;7,51;4;22,92;24,22;0,9;24,22;146,5;40,26;0;
ALTARE ;1485;100;108;151;134;318;9,38;21,56;16,12;66,43;61,85;45,87;61,43;00:14:53;4,17;4,47;10,17;9;21,45;7,27;16;11;41;39;0;39;68,41;43,87;0;
CANDELA;1911;127;397;93;85;594;11,33;14,9;106,97;21,22;30,54;35,75;79,99;00:15:00;1,6;1,11;4,86;4,44;31,08;20,75;12;0;22;19;3;19;145,91;45,9;0;
COCCO;1680;112;217;78;86;410;9,99;15,24;11,94;23,5;28,21;33,41;32,48;00:15:00;1,68;1,4;4,64;5,13;24,38;12,94;3;7;18;26;0;26;138,82;39,59;0;
DALLA BERNARDINA ;1665;111;212;84;73;395;9,85;14,7;2,75;27,25;20,12;37,22;34,11;00:15:00;1,21;1,64;5,05;4,39;23,72;12,73;3;4;16;22;0;22;143,71;38,49;0;
GIANDONATO;1566;104;122;49;48;297;8,86;9,61;0;11,03;11,72;35,54;12,47;00:15:00;0,75;0,7;3,15;3,06;18,94;7,82;1;2;16;15;0;15;104,04;30,18;0;
LA ROSA ;1768;118;310;79;85;478;10,44;14,44;43,88;22,37;23,67;33,33;46,85;00:15:00;1,34;1,27;4,49;4,82;27,03;17,55;5;3;27;24;2;24;204,12;41,6;0;
LELLA ;1926;128;463;104;98;600;11,65;17,22;57,26;27,03;29,99;30,71;84,5;00:15:00;1,56;1,4;5,39;5,11;31,17;24,06;10;5;24;25;1;25;290,14;47,8;0;
OGUNSEYE;1783;119;188;77;71;413;10,46;13,74;5,07;27,6;28,62;30,92;30,66;00:15:00;1,61;1,55;4,34;4;23,15;10,52;6;1;23;25;0;25;113,69;37,91;0;
PENNINGTON;1896;126;365;95;94;535;11,35;15,97;67,91;24,45;36,7;28,37;54,77;00:15:00;1,94;1,29;4,99;4,93;28,21;19,24;11;6;23;26;2;26;178,71;43,52;0;
PISANO;1678;112;219;65;64;374;9,64;11,32;58,07;14,24;17,99;36,64;44,32;00:15:00;1,07;0,85;3,88;3,8;22,28;13,07;8;1;19;21;1;21;76,1;33,74;0;
