;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4739;101;664;253;231;1230;9,46;20,51;52,38;92,9;80,19;0;106,81;00:46:44;1,67;1,97;5,38;4,87;25,37;13,44;26,78;21,22;76,67;84,78;1,11;84,78;425,96;40,11;0;
BIANCU;5399;116;1047;287;288;1587;10,94;22,4;54,53;104,83;104;0;159,97;00:46:44;1,93;1,94;5,31;5,34;29,4;19,39;36;19;72;93;1;93;679,1;45,35;0;
DORATIOTTO ;4678;100;658;301;239;1121;9,46;22,11;78,65;117,96;75,69;0;151,31;00:46:44;1,62;2,52;6,43;5,11;23,96;14,06;28;28;88;86;2;86;390,06;40,27;0;
GOZZI;3624;78;218;204;168;684;7,18;19,57;5,5;66,98;50,87;0;34,19;00:46:44;1,4;1,85;5,64;4,64;18,87;6,03;23;12;52;61;0;61;185,1;32,02;0;
LA ROSA ;4056;87;291;246;193;792;8,13;20,97;19,82;94,5;53,95;0;74,36;00:46:44;1,33;2,33;6,05;4,76;19,53;7,16;11;22;66;71;0;71;169,07;34,39;0;
MURONI;5223;112;819;253;283;1624;10,45;20,78;71,51;91,08;104,27;0;85,8;00:46:44;2;1,74;4,84;5,42;31,09;15,67;32;20;96;119;2;119;579,6;45,96;0;
PARIGI;5411;116;900;288;239;1527;10,68;19,19;11,55;101,38;82,57;0;118,75;00:46:44;1,53;1,87;5,32;4,42;28,23;16,63;23;22;88;81;0;81;636,3;43,32;0;
PISANO;4136;88;484;194;175;941;8,1;18,24;52,23;64,86;52,99;0;67,24;00:46:44;1,28;1,57;4,68;4,24;22,74;11,7;17;12;54;63;1;63;280,55;35,89;0;
PITZALIS;4460;95;581;249;238;1080;8,99;21,66;91,32;95,94;92,52;0;118,93;00:46:44;2,07;2,15;5,58;5,34;24,21;13,02;29;24;80;84;1;84;312,15;38,75;0;
VALLOCCHIA;5661;121;980;257;257;1715;11,22;19,66;86,33;98,58;104,82;0;150,73;00:46:44;1,85;1,74;4,54;4,54;30,29;17,31;42;32;94;105;3;105;601,67;45,02;0;
