;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9304;98;1422;521;460;2447;9,18;20,75;166,09;188,71;151,69;0;244,41;01:34:44;1,62;2,03;5,59;4,92;26,09;15,08;47,3;45,9;158;167,1;5;167,1;904,25;41,15;0;
BELLODI ;9094;96;920;444;356;2072;8,79;18,28;64,26;155,36;97,6;0;124,08;01:34:44;1,07;1,71;4,88;3,92;22,78;10,12;22;27;120;119;4;119;714,93;36,82;0;
BIANCU;9827;104;1983;553;543;3033;9,8;22,01;237,33;201,15;173,07;0;285,71;01:34:44;1,76;2,05;5,63;5,53;30,86;20,18;50;40;157;190;6;190;1332,83;46,69;0;
CETER;8577;91;1310;524;441;2099;8,54;21,87;237,05;206,14;159,53;0;290,24;01:34:44;1,86;2,4;6,11;5,14;24,47;15,27;43;62;162;130;9;130;691,5;39,97;0;
COTALI;8561;90;1083;449;404;2026;8,37;19,73;162,93;176,49;119,52;0;199,56;01:34:44;1,4;2,06;5,25;4,72;23,67;12,65;39;52;145;143;6;143;625,49;38,01;0;
IOTTI;8540;90;838;501;435;1904;8,43;20,81;77,73;180,34;147,39;0;163,89;01:34:44;1,73;2,11;5,87;5,1;22,3;9,81;47;28;145;161;2;161;568,86;36,46;0;
MURONI;10268;108;1232;576;492;2729;10,11;20,55;52,54;218,1;171,2;0;184,67;01:34:44;1,67;2,12;5,61;4,79;26,58;12;53;66;220;216;1;216;977,81;42,2;0;
OGUNSEYE;9075;96;1278;440;374;2212;8,76;18,2;107,13;156,79;96,45;0;193,62;01:34:44;1,06;1,73;4,85;4,12;24,38;14,08;29;37;137;138;4;138;888,25;38,4;0;
PINNA S.;8812;93;1156;454;383;2102;8,6;19,38;124,49;160,43;126,49;0;198,23;01:34:44;1,44;1,82;5,15;4,34;23,86;13,12;47;36;154;147;3;147;708,89;38,46;0;
RAGATZU;10684;113;2359;636;595;3363;10,7;22,54;157,78;201,34;201,98;0;358,44;01:34:44;1,89;1,88;5,96;5,57;31,48;22,08;67;49;143;218;3;218;1459,19;47,48;0;
VALLOCCHIA;9603;101;2060;635;575;2928;9,74;24,16;439,67;230,96;223,62;0;445,69;01:34:44;2,33;2,41;6,61;5,99;30,49;21,45;76;62;197;209;12;209;1074,74;47;0;
