;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1690;112;261;93;91;478;10,6;21,86;18,11;33,74;29,31;0;40,85;00:15:02;1,73;2;5,5;5,38;28,09;15,36;8,7;7,8;26,7;31,4;0,4;31,4;180,51;43,86;0;
BELLODI ;1664;111;171;78;72;398;10,15;18,57;4,05;29,58;19,86;0;26,08;00:15:02;1,19;1,78;4,68;4,34;23,93;10,3;5;3;17;19;0;19;143,45;38,01;0;
BIANCU;1631;108;312;94;104;498;10,41;24,03;25,94;33;37,13;0;52,89;00:15:02;2,28;2,02;5,79;6,37;30,51;19,1;9;7;22;38;1;38;181,53;46,57;0;
CALIGARA;1757;117;297;90;91;514;10,86;20,17;10,18;27,99;27,21;0;33,8;00:15:02;1,55;1,59;5,11;5,2;29,28;16,92;8;5;21;27;0;27;234,33;44,39;0;
COTALI;1616;107;288;90;86;427;10,12;21,73;25,66;31,43;25,85;0;43,47;00:15:02;1,6;1,95;5,59;5,32;26,45;17,8;9;9;25;34;1;34;213,69;42,55;0;
IOTTI;1704;113;186;109;106;450;10,76;22,84;42,57;38,14;30,07;0;48,84;00:15:02;1,77;2,24;6,42;6,23;26,42;10,93;6;9;27;34;1;34;98,06;43,01;0;
MURONI;1950;130;322;94;101;681;12,17;21,33;0;33,08;35,17;0;20,28;00:15:02;1,8;1,7;4,82;5,18;34,91;16,52;12;8;37;40;0;40;301,05;50,99;0;
OGUNSEYE;1650;110;286;94;92;474;10,5;23,68;5,56;37,83;35,12;0;45,55;00:15:02;2,13;2,29;5,68;5,56;28,71;17,35;13;12;28;31;0;31;179,84;44,6;0;
PISANO;1501;100;134;69;63;306;9,2;19,11;0;25,82;21,88;0;23,04;00:15:02;1,46;1,72;4,62;4,23;20,39;8,91;7;6;25;25;0;25;100,03;34,06;0;
RAGATZU;1769;118;287;132;101;521;11,36;24,8;25,14;45,42;29,03;0;63,96;00:15:02;1,64;2,57;7,43;5,7;29,46;16,22;6;12;37;29;1;29;189,34;47,79;0;
VALLOCCHIA;1660;110;325;80;93;512;10,45;22,32;42;35,13;31,77;0;50,52;00:15:02;1,91;2,12;4,84;5,62;30,84;19,6;12;7;28;37;0;37;163,72;46,6;0;
