;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1733;76;313;93;81;477;7,08;19,8;46,4;33,07;25,72;0;51,67;00:22:41;1,47;1,93;5,38;4,63;27,52;18,22;9,11;7,96;25,14;28,6;1,15;28,6;187,04;42,22;0;
BELLODI ;1923;85;273;98;92;498;7,92;20,82;27,06;36,05;30,38;0;44,01;00:22:41;1,58;1,87;5,12;4,78;25,89;14,17;13;8;27;33;1;33;192,58;40,67;0;
BIANCU;1576;71;224;82;60;398;6,53;18,45;6,21;32,33;18,4;0;34,33;00:22:08;1,17;2,05;5,22;3,8;25,28;14,21;6;6;21;18;0;18;162,25;39,85;0;
MURONI;2067;91;458;109;94;653;8,39;18,95;67,1;38,44;28,27;0;52,47;00:22:41;1,37;1,86;5,26;4,53;31,6;22,17;8;15;38;37;2;37;285,86;46,75;0;
OGUNSEYE;1179;75;83;52;38;224;6,68;15,35;11,85;18,17;7,49;0;14,16;00:15:45;0,64;1,54;4,38;3,26;18,98;7,03;2;3;9;18;0;18;63,13;32,09;0;
PINNA S.;1786;79;284;107;92;464;7,4;21,47;19,38;34,78;30,64;0;53,77;00:22:41;1,72;1,95;6;5,15;25,97;15,91;15;8;26;31;0;31;174,68;41,3;0;
PISANO;1877;83;333;100;89;492;7,66;19,64;39,65;39,26;29,13;0;60,92;00:22:41;1,55;2,09;5,34;4,73;26,23;17,77;11;10;35;35;1;35;179,81;40,58;0;
PITZALIS;1881;83;449;102;96;621;7,83;22,02;171,27;37,17;32,49;0;98,38;00:22:41;1,73;1,98;5,41;5,08;33,03;23,89;10;8;23;25;4;25;192,14;47,92;0;
RAGATZU;1961;86;428;113;104;558;8,05;20,38;32,22;33,67;34,69;0;61,22;00:22:41;1,77;1,72;5,77;5,29;28,45;21,84;10;10;29;38;1;38;262,08;43,06;0;
VALLOCCHIA;771;34;181;43;35;228;3,15;19,72;27,56;16,84;11,54;0;28,72;00:22:41;1,5;2,18;5,62;4,6;29,61;23,46;4;1;10;13;1;13;109,12;44,61;0;
