;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3940;81;452;200;181;876;7,49;19,32;35,02;72,56;60,07;0;80,48;00:48:36;1,51;1,83;5,07;4,58;21,92;11,31;18,43;17;56,14;64;1;64;325,35;35,76;0;
BIANCU;4378;90;503;213;204;1029;8,33;19,19;3,37;76,31;65,66;0;82,58;00:48:30;1,5;1,74;4,86;4,66;23,5;11,48;20;19;58;61;0;61;369,23;38,13;0;
GOZZI;3305;68;352;165;160;667;6,28;19,14;0;55,37;50,36;0;47,35;00:48:30;1,52;1,68;4,99;4,85;20,2;10,65;14;6;37;59;0;59;297,26;32,8;0;
MASTINO;4211;85;638;256;244;1089;8,2;24,07;93,54;98,22;100,46;0;150,49;00:49:17;2,39;2,33;6,09;5,79;25,85;15,16;34;33;78;95;1;95;402,41;42,42;0;
MURONI;4724;97;611;233;201;1241;9,01;19,54;33,47;81,29;66,81;0;77,89;00:48:30;1,41;1,72;4,93;4,26;26,28;12,93;26;20;77;77;1;77;492,95;41,34;0;
OGUNSEYE;3654;75;459;192;171;782;6,97;19,47;77,42;73,24;51,05;0;107,38;00:48:30;1,4;2;5,27;4,67;21,39;12,56;12;14;38;50;3;50;270,44;35,43;0;
PISANO;3495;72;216;151;134;560;6,44;15,43;16,42;46,69;38,94;0;36,16;00:48:30;1,11;1,34;4,32;3,84;16,02;6,17;13;8;41;51;1;51;137,52;26,62;0;
PITZALIS;3812;79;387;191;153;767;7,2;18,31;20,9;76,82;47,24;0;61,49;00:48:30;1,24;2,02;5;4;20,11;10,15;10;19;64;55;1;55;307,66;33,46;0;
