;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1327;88;280;66;61;394;8,17;19,31;32,37;22,36;20,3;0;32,93;00:15:00;1,5;1,68;5;4,59;29,49;20,92;6,33;5,67;21,78;23,22;1;23,22;171,94;44,45;0;
BELLODI ;1273;85;264;53;56;351;7,7;17,36;0;15,24;15,74;0;12,69;00:15:00;1,24;1,2;4,15;4,38;27,59;20,74;6;5;18;25;0;25;210,4;41,27;0;
BIANCU;1313;87;306;74;75;418;8,27;22,21;38,55;30,8;26,35;0;46,44;00:15:00;2,01;2,35;5,64;5,71;31,81;23,32;11;7;28;25;1;25;179,25;48,24;0;
CETER;1260;84;245;68;48;342;7,6;16,98;6,11;23,29;9,66;0;24,71;00:15:00;0,77;1,85;5,36;3,81;27,17;19,44;1;7;25;17;0;17;197,84;42,31;0;
COTALI;1453;97;400;72;68;485;9,02;20,48;36,34;24,8;25,9;0;40,64;00:15:00;1,78;1,71;4,97;4,65;33,36;27,52;6;6;24;29;1;29;202,15;48,46;0;
PINNA S.;1181;79;231;57;48;333;7,14;17,27;61,83;16,1;12,64;0;25,34;00:15:00;1,07;1,36;4,85;4,05;28,2;19,55;2;4;21;19;2;19;134,1;42,63;0;
PIREDDA;1463;97;279;74;72;443;9,1;20,57;13,14;26,47;27,16;0;34,39;00:15:00;1,86;1,81;5,04;4,91;30,24;19,05;12;5;20;23;0;23;177,49;45,27;0;
RAGATZU;1472;98;309;65;74;427;9,02;18,94;61,77;20,44;26,71;0;40,26;00:15:00;1,82;1,39;4,44;5,02;29;21,03;9;7;21;30;2;30;161,73;42,87;0;
VALLOCCHIA;1434;96;302;69;64;461;8,91;20,5;41,81;24,48;27,55;0;47,54;00:15:00;1,92;1,71;4,8;4,45;32,16;21,05;6;5;23;25;2;25;178,1;48,01;0;
VERGARA;1097;73;182;63;47;284;6,76;19,43;31,76;19,61;11,03;0;24,34;00:15:00;1;1,79;5,74;4,33;25,92;16,58;4;5;16;16;1;16;106,36;40,99;0;
