;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9297;96;617;468;468;2365;8,64;16,01;137,49;135,85;169,43;45,66;244,28;01:36:37;1,82;1,46;5,04;5,03;25,42;6,65;43,76;25,08;126,17;139,83;2,88;139,83;860,19;40,65;29,27;
ALTARE ;10541;109;895;591;585;2841;9,92;17,37;277,26;191,68;218,77;39;381,21;01:36:33;2,08;1,82;5,61;5,55;26,95;8,49;49;38;144;168;6;168;1025,54;42,84;31,95;
ARBOLEDA;9337;97;809;655;635;2775;9,12;21,92;221,51;217,72;260,37;46,85;407,88;01:36:34;2,79;2,33;7,02;6,8;29,72;8,66;70;41;169;201;6;201;1038,21;48,02;31,89;
COCCO;9347;97;512;392;395;2108;8,47;13,09;142,4;112,66;128,5;43,89;193,86;01:36:37;1,37;1,21;4,19;4,22;22,55;5,48;27;14;121;115;4;115;693,11;36,41;28,92;
DORATIOTTO ;8427;110;654;391;426;2284;9,83;15,56;151,65;110,54;152,68;38,85;200,7;01:16:38;1,81;1,31;4,65;5,05;27,1;7,76;46;21;109;133;5;133;686,04;42,37;29,06;
EMERSON;8896;92;368;455;420;1771;8,22;15,35;98,08;108,54;140,88;45,35;185,05;01:36:37;1,58;1,22;5,12;4,72;19,9;4,14;29;13;119;97;1;97;490,5;34,01;30,34;
GAGLIANO;7083;73;596;382;334;1937;6,6;16,38;42,89;116,24;131,41;59,7;201,51;01:36:37;1,86;1,64;5,39;4,72;27,35;8,42;38;26;110;107;0;107;836,91;43,28;27,26;
LA ROSA ;11196;116;545;484;466;2965;10,19;13,62;69,53;126,23;147,66;34,73;188,17;01:36:37;1,32;1,13;4,32;4,16;26,49;4,86;41;21;120;135;2;135;1272,32;41,07;28,01;
LELLA ;5569;100;483;305;333;1528;9,18;18,67;135,81;87,87;135,35;44,52;175,46;00:55:43;2,43;1,58;5,47;5,97;27,44;8,67;41;20;91;109;2;109;545,61;43,12;29,64;
PENNINGTON;7737;80;497;355;388;2164;7,15;15,33;59,03;96,57;122,43;56,86;152,63;01:36:37;1,58;1,25;4,58;5,01;27,96;6,42;32;19;100;117;0;117;858,11;43,61;26,73;
PISANO;8963;93;421;375;407;1789;8,17;13,8;89,91;104,71;149,32;45;202,14;01:36:37;1,67;1,17;4,18;4,54;19,96;4,69;37;22;99;128;1;128;612,44;33,17;28,93;
