;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4880;107;643;230;229;1151;9,56;14,96;83,94;67,17;81,81;37,76;113,7;00:45:26;1,67;1,37;4,7;4,68;23,31;12,87;20,45;12;60,01;71,23;2,11;71,23;394,05;37,49;0;
ALTARE ;4726;104;676;260;240;1118;9,31;15,72;57,27;76,01;65,67;39,66;103,16;00:45:26;1,39;1,61;5,49;5,09;23,65;14,3;16;13;65;67;1;67;423,14;38,68;0;
BIANCU;5125;113;893;270;252;1303;10,17;16,55;102,7;84,43;86,95;35,88;151,61;00:45:26;1,7;1,65;5,27;4,92;25,43;17,42;22;17;72;82;2;82;567,97;40,95;0;
DEMARCUS ;5241;115;833;314;342;1452;10,71;19,99;148,11;99,85;128,72;34,32;150,6;00:45:26;2,46;1,91;5,99;6,53;27,72;15,89;33;16;89;109;5;109;452,2;43,61;0;
GIANDONATO;4492;99;229;167;180;761;8,61;12,48;26,73;49,09;70,5;37,53;67,12;00:45:26;1,57;1,09;3,71;4,02;16,93;5,11;18;7;44;66;1;66;163,88;29,29;0;
GOZZI;4168;92;320;185;178;823;8,08;13,84;76,9;46,79;64,59;46,19;81,91;00:45:26;1,55;1,12;4,45;4,26;19,73;7,67;20;7;40;63;2;63;189,46;33,13;0;
LA ROSA ;4824;106;451;226;227;1039;9,47;15,13;46,3;72,83;85,28;37,71;101,86;00:45:24;1,77;1,51;4,68;4,71;21,54;9,34;22;14;61;68;1;68;305,51;36,08;0;
OGUNSEYE;4731;104;649;241;215;1065;9,26;14,99;97,47;71,7;79,19;39,66;141,67;00:45:26;1,67;1,52;5,1;4,54;22,51;13,72;18;16;69;63;1;63;353,56;36,96;0;
PENNINGTON;5706;126;1043;214;233;1669;11;13,19;56,56;50,81;86,45;31,32;92,4;00:45:26;1,52;0,89;3,76;4,08;29,26;18,27;22;9;57;68;2;68;727,77;42,9;0;
PISANO;4907;108;690;189;195;1128;9,42;12,78;143,34;52,95;68,84;37,55;132,88;00:45:26;1,4;1,08;3,85;3,98;23;14,06;13;9;43;55;4;55;362,66;35,78;0;
