;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;11456;116;858;526;549;2946;10,31;14,78;184,69;153,37;195,32;33,81;301,28;01:38:43;1,69;1,33;4,58;4,78;25,53;7,42;47,86;25,03;131,61;155,53;4,64;155,53;1193,66;40,15;29,7;
ALTARE ;10413;106;881;497;514;2711;9,39;14,96;296,15;149,47;173,04;39,88;324,06;01:38:39;1,66;1,44;4,77;4,94;26,03;8,46;42;28;151;148;9;148;1093,04;40,35;32,29;
BIANCU;11712;119;758;481;518;2975;10,45;13,84;163,17;126,58;167,16;32,47;246,52;01:38:43;1,43;1,08;4,11;4,43;25,4;6,47;33;14;88;132;2;132;1171,32;39,89;27,21;
CADILI;12128;123;1121;683;671;3589;11,19;17,65;198,34;221,83;243,51;33,79;408,94;01:38:43;2,01;1,83;5,63;5,53;29,59;9,24;62;47;184;187;6;187;1647,19;46,5;30,35;
EMERSON;4837;100;260;183;201;858;8,65;12;61,15;47,44;63,98;37,26;108,69;00:48:29;1,32;0,98;3,78;4,15;17,73;5,38;11;7;48;56;2;56;263,68;29,9;30,06;
GIANDONATO;8570;128;930;469;532;2626;11,84;19,62;232,32;150,71;223,92;28,49;309,65;01:07:01;2,61;1,76;5,47;6,21;30,64;10,85;65;23;120;162;5;162;1027,43;46,71;29,09;
LADINETTI;11525;117;555;532;499;2816;10,3;13,88;76,3;159,41;167,16;34,07;212,37;01:38:39;1,45;1,38;4,61;4,33;24,44;4,82;44;17;127;160;1;160;1152,01;39,07;28,78;
PENNINGTON;10644;131;857;401;434;2915;11,46;12,66;155,65;95,69;150,57;26,47;228,46;01:20:58;1,41;0,9;3,77;4,08;27,39;8,05;40;18;99;116;4;116;1278,42;41,26;29,14;
PISANO;8673;106;622;363;372;2106;9,3;13,2;111,06;83,13;123,87;39,69;179,7;01:21:40;1,43;0,96;4,18;4,29;24,28;7,17;37;12;93;114;3;114;869,59;37,9;29,47;
RAGATZU;10943;111;616;432;484;2398;9,7;13,01;112,17;130,84;166,18;32,82;239,4;01:38:43;1,52;1,2;3,95;4,42;21,91;5,63;33;21;100;131;2;131;924,34;35,42;28,84;
UDHO;4389;118;430;272;276;1140;10,92;19,14;106,48;91,2;120,5;31,31;210,07;00:37:03;2,75;2,08;6,21;6,29;25,97;9,81;25;18;68;68;4;68;350,44;43,11;31,78;
